algorithm,precision,dims,iterations,s,nx,ny,nz,substrate_step,x_tile_size,init_time,time,std_dev
lstmdtfai,S,3,100,1,64,64,64,1,10000,2,6498.04,813.3874836
lstmdtfai,S,3,100,1,64,64,64,1,10000,4,6329.46,48.25441327
lstmdtfai,S,3,100,1,64,64,64,1,10000,5,6380.04,75.79761474
lstmdtfai,S,3,100,1,64,64,64,1,10000,4,6355,50.60671892
lstmdtfai,S,3,100,1,64,64,64,1,10000,2,6346.9,57.76339671
lstmdtfai,S,3,100,1,500,500,500,1,10000,12,2461400.64,947811.6558
lstmdtfai,S,3,100,1,500,500,500,1,10000,17,1956505.62,465475.4571
lstmdtfai,S,3,100,1,500,500,500,1,10000,17,2725487.14,666825.5306
lstmdtfai,S,3,100,1,500,500,500,1,10000,18,3108070.74,588315.9743
lstmdtfai,S,3,100,1,500,500,500,1,10000,14,3205987.06,426757.4052
lstmdtfai,S,3,100,1,1000,1000,1000,1,10000,70,8911142.16,3365653.115
lstmdtfai,S,3,100,1,1000,1000,1000,1,10000,47,16856637.76,7750897.791
lstmdtfai,S,3,100,1,1000,1000,1000,1,10000,39,15120320.12,8245949.086
lstmdtfai,S,3,100,1,1000,1000,1000,1,10000,33,12970540.8,6513192.458
lstmdtfai,S,3,100,1,1000,1000,1000,1,10000,36,16172281.92,2803424.867
lstmdtfai,S,3,100,1,50,50,50,1,10000,1,3697.96,493.711007
lstmdtfai,S,3,100,1,50,50,50,1,10000,2,3626.16,25.14626016
lstmdtfai,S,3,100,1,50,50,50,1,10000,2,3616.16,31.30582055
lstmdtfai,S,3,100,1,50,50,50,1,10000,2,3597.22,31.14179828
lstmdtfai,S,3,100,1,50,50,50,1,10000,2,3647.3,44.23946202
lstmdtfai,S,3,100,1,288,288,288,1,10000,7,525936.96,3783.816814
lstmdtfai,S,3,100,1,288,288,288,1,10000,15,530152.38,5972.903059
lstmdtfai,S,3,100,1,288,288,288,1,10000,9,528730.06,1588.639171
lstmdtfai,S,3,100,1,288,288,288,1,10000,8,527931.1,8108.843657
lstmdtfai,S,3,100,1,288,288,288,1,10000,14,227048.94,129160.0115
lstmdtfai,S,3,100,1,192,192,192,1,10000,5,109688.84,2674.515533
lstmdtfai,S,3,100,1,192,192,192,1,10000,8,111074.64,331.1914105
lstmdtfai,S,3,100,1,192,192,192,1,10000,7,111443.14,500.410312
lstmdtfai,S,3,100,1,192,192,192,1,10000,7,111670.66,355.1535223
lstmdtfai,S,3,100,1,192,192,192,1,10000,6,111706.9,261.4850856
lstmdtfai,S,3,100,1,160,160,160,1,10000,4,82697.96,1032.436593
lstmdtfai,S,3,100,1,160,160,160,1,10000,10,82921,559.1941702
lstmdtfai,S,3,100,1,160,160,160,1,10000,8,83723.26,530.4133788
lstmdtfai,S,3,100,1,160,160,160,1,10000,7,86040.44,3335.031059
lstmdtfai,S,3,100,1,160,160,160,1,10000,6,83895.04,264.6346886
lstmdtfai,S,3,100,1,350,350,350,1,10000,9,921062.72,9787.685686
lstmdtfai,S,3,100,1,350,350,350,1,10000,13,915609.54,2777.235771
lstmdtfai,S,3,100,1,350,350,350,1,10000,11,563601.24,291627.2124
lstmdtfai,S,3,100,1,350,350,350,1,10000,16,914921.12,2322.411821
lstmdtfai,S,3,100,1,350,350,350,1,10000,13,917113.32,1697.389495
lstmdtfai,S,3,100,1,96,96,96,1,10000,3,11759.64,2240.640924
lstmdtfai,S,3,100,1,96,96,96,1,10000,4,11232.7,98.71458859
lstmdtfai,S,3,100,1,96,96,96,1,10000,4,11328.14,209.2448336
lstmdtfai,S,3,100,1,96,96,96,1,10000,4,11729.2,136.2866098
lstmdtfai,S,3,100,1,96,96,96,1,10000,4,11092.78,193.3299035
lstmdtfai,S,3,100,1,128,128,128,1,10000,4,31601,1974.54569
lstmdtfai,S,3,100,1,128,128,128,1,10000,6,30996.3,59.34045837
lstmdtfai,S,3,100,1,128,128,128,1,10000,7,31187.52,401.3306487
lstmdtfai,S,3,100,1,128,128,128,1,10000,4,31080.94,34.46877427
lstmdtfai,S,3,100,1,128,128,128,1,10000,4,31107.26,44.09662572
lstmdtfai,S,3,100,1,150,150,150,1,10000,5,50436.5,1320.531685
lstmdtfai,S,3,100,1,150,150,150,1,10000,6,50312.84,110.6092871
lstmdtfai,S,3,100,1,150,150,150,1,10000,5,50319.92,96.5653851
lstmdtfai,S,3,100,1,150,150,150,1,10000,5,50277.46,98.80955622
lstmdtfai,S,3,100,1,150,150,150,1,10000,4,50268.76,91.55666224
lstmdtfai,S,3,100,1,250,250,250,1,10000,6,292135.92,1763.627238
lstmdtfai,S,3,100,1,250,250,250,1,10000,10,292106.34,606.4152574
lstmdtfai,S,3,100,1,250,250,250,1,10000,9,292202.08,869.137891
lstmdtfai,S,3,100,1,250,250,250,1,10000,9,292119.66,4369.592322
lstmdtfai,S,3,100,1,250,250,250,1,10000,9,292734.44,858.802938
lstmdtfai,S,3,100,1,300,300,300,1,10000,9,516449.14,3170.88476
lstmdtfai,S,3,100,1,300,300,300,1,10000,13,509747.22,7203.895475
lstmdtfai,S,3,100,1,300,300,300,1,10000,10,512417.16,4762.26285
lstmdtfai,S,3,100,1,300,300,300,1,10000,13,510472.64,2845.451049
lstmdtfai,S,3,100,1,300,300,300,1,10000,13,273857.7,152338.0919
lstmdtfai,S,3,100,1,600,600,600,1,10000,15,2935591.2,1215911.384
lstmdtfai,S,3,100,1,600,600,600,1,10000,19,2902679.52,1108458.959
lstmdtfai,S,3,100,1,600,600,600,1,10000,16,3698139.26,1835778.838
lstmdtfai,S,3,100,1,600,600,600,1,10000,24,5018707.8,141582.5408
lstmdtfai,S,3,100,1,600,600,600,1,10000,16,4008339.12,721024.7143
lstmdtfai,S,3,100,1,800,800,800,1,10000,27,4438738.62,1825639.102
lstmdtfai,S,3,100,1,800,800,800,1,10000,25,6830826.98,3065627.467
lstmdtfai,S,3,100,1,800,800,800,1,10000,23,10910282.76,304612.2884
lstmdtfai,S,3,100,1,800,800,800,1,10000,22,6111019.66,1890716.886
lstmdtfai,S,3,100,1,800,800,800,1,10000,24,11850197.18,2260672.894
lstmdtfai,S,3,100,1,200,200,200,1,10000,6,157374.68,2266.813141
lstmdtfai,S,3,100,1,200,200,200,1,10000,7,159391.36,2951.885796
lstmdtfai,S,3,100,1,200,200,200,1,10000,8,166458.18,1707.89463
lstmdtfai,S,3,100,1,200,200,200,1,10000,7,174180.92,1984.159327
lstmdtfai,S,3,100,1,200,200,200,1,10000,7,172337.34,574.1840684
lstmdtfai,S,3,100,1,100,100,100,1,10000,4,15785.78,760.8106542
lstmdtfai,S,3,100,1,100,100,100,1,10000,8,15769.94,41.88193405
lstmdtfai,S,3,100,1,100,100,100,1,10000,5,15808.34,29.26472962
lstmdtfai,S,3,100,1,100,100,100,1,10000,4,15757.12,43.40674602
lstmdtfai,S,3,100,1,100,100,100,1,10000,4,15770.96,45.40306598
lstmdtfai,S,3,100,1,450,450,450,1,10000,12,1619971.32,895470.7368
lstmdtfai,S,3,100,1,450,450,450,1,10000,16,2022339.9,415685.5796
lstmdtfai,S,3,100,1,450,450,450,1,10000,15,1951746.54,344649.4678
lstmdtfai,S,3,100,1,450,450,450,1,10000,22,1545040.74,511993.7634
lstmdtfai,S,3,100,1,450,450,450,1,10000,16,1873662.44,383621.5366
lstmdtfai,S,3,100,1,256,256,256,1,10000,7,396520.92,3059.609438
lstmdtfai,S,3,100,1,256,256,256,1,10000,8,399490.12,1570.478279
lstmdtfai,S,3,100,1,256,256,256,1,10000,8,401750.18,2074.075888
lstmdtfai,S,3,100,1,256,256,256,1,10000,7,399752.3,3803.676796
lstmdtfai,S,3,100,1,256,256,256,1,10000,8,392344.28,2118.459913
lstmdtfai,S,3,100,1,400,400,400,1,10000,10,1430845.56,311041.6229
lstmdtfai,S,3,100,1,400,400,400,1,10000,13,1501784.58,141416.3367
lstmdtfai,S,3,100,1,400,400,400,1,10000,18,1482658.52,221914.6686
lstmdtfai,S,3,100,1,400,400,400,1,10000,16,1535878.82,28953.7997
lstmdtfai,S,3,100,1,400,400,400,1,10000,14,551826,133238.9754
lstmdtfai,S,3,100,1,224,224,224,1,10000,6,336249.4,6074.033026
lstmdtfai,S,3,100,1,224,224,224,1,10000,8,333160.54,3172.168837
lstmdtfai,S,3,100,1,224,224,224,1,10000,8,324398.9,1029.894582
lstmdtfai,S,3,100,1,224,224,224,1,10000,7,323609.06,923.1718672
lstmdtfai,S,3,100,1,224,224,224,1,10000,7,322814.72,1222.378404
lstmdtfai,S,3,100,1,550,550,550,1,10000,14,2157673.26,1239801.194
lstmdtfai,S,3,100,1,550,550,550,1,10000,18,2037838.58,858856.3248
lstmdtfai,S,3,100,1,550,550,550,1,10000,17,2929746.6,485506.4007
lstmdtfai,S,3,100,1,550,550,550,1,10000,24,2453458.92,328365.0777
lstmdtfai,S,3,100,1,550,550,550,1,10000,18,2472412.92,451167.22
lstmdtfai,S,3,100,1,64,64,64,1,16,2,5104.02,903.2856578
lstmdtfai,S,3,100,1,64,64,64,1,16,6,5131.44,29.56630515
lstmdtfai,S,3,100,1,64,64,64,1,16,3,4943.28,28.26732389
lstmdtfai,S,3,100,1,64,64,64,1,16,4,4947.8,20.67752403
lstmdtfai,S,3,100,1,64,64,64,1,16,6,5055.88,53.10240673
lstmdtfai,S,3,100,1,500,500,500,1,16,13,2239656.88,1130746.856
lstmdtfai,S,3,100,1,500,500,500,1,16,16,2414926.92,735512.145
lstmdtfai,S,3,100,1,500,500,500,1,16,21,1868523.56,873987.8541
lstmdtfai,S,3,100,1,500,500,500,1,16,84,1912509.44,989706.1261
lstmdtfai,S,3,100,1,500,500,500,1,16,16,2683377.1,745858.0012
lstmdtfai,S,3,100,1,1000,1000,1000,1,16,250,7498358.82,2377598.309
lstmdtfai,S,3,100,1,1000,1000,1000,1,16,41,9609053.58,4378050.763
lstmdtfai,S,3,100,1,1000,1000,1000,1,16,82,10615278.3,4982433.956
lstmdtfai,S,3,100,1,1000,1000,1000,1,16,46,10961927.3,4124405.357
lstmdtfai,S,3,100,1,1000,1000,1000,1,16,34,12697578.4,2616916.282
lstmdtfai,S,3,100,1,50,50,50,1,16,1,3435.8,849.4439122
lstmdtfai,S,3,100,1,50,50,50,1,16,3,3294.98,24.84631965
lstmdtfai,S,3,100,1,50,50,50,1,16,3,3269.96,23.93237138
lstmdtfai,S,3,100,1,50,50,50,1,16,2,3287.3,95.9675466
lstmdtfai,S,3,100,1,50,50,50,1,16,3,3291.78,25.3016126
lstmdtfai,S,3,100,1,288,288,288,1,16,8,419861.56,7305.774352
lstmdtfai,S,3,100,1,288,288,288,1,16,14,420978.38,2237.404531
lstmdtfai,S,3,100,1,288,288,288,1,16,9,417958.94,401.0310417
lstmdtfai,S,3,100,1,288,288,288,1,16,9,420500.7,2413.327406
lstmdtfai,S,3,100,1,288,288,288,1,16,14,417553.58,495.8417122
lstmdtfai,S,3,100,1,192,192,192,1,16,5,87587.3,2549.224778
lstmdtfai,S,3,100,1,192,192,192,1,16,7,85630.16,992.3422668
lstmdtfai,S,3,100,1,192,192,192,1,16,7,85643.28,373.2058971
lstmdtfai,S,3,100,1,192,192,192,1,16,7,85404.44,218.7895939
lstmdtfai,S,3,100,1,192,192,192,1,16,7,85566.42,281.3410095
lstmdtfai,S,3,100,1,160,160,160,1,16,5,39057.88,1684.195079
lstmdtfai,S,3,100,1,160,160,160,1,16,9,38824.78,546.5559547
lstmdtfai,S,3,100,1,160,160,160,1,16,11,38772.42,85.82402694
lstmdtfai,S,3,100,1,160,160,160,1,16,8,38731.02,71.69169826
lstmdtfai,S,3,100,1,160,160,160,1,16,9,38709.4,64.0740197
lstmdtfai,S,3,100,1,350,350,350,1,16,9,806153.82,10842.18561
lstmdtfai,S,3,100,1,350,350,350,1,16,11,786943.88,14875.62083
lstmdtfai,S,3,100,1,350,350,350,1,16,10,699749.2,187324.9732
lstmdtfai,S,3,100,1,350,350,350,1,16,16,797777.8,18679.48626
lstmdtfai,S,3,100,1,350,350,350,1,16,12,794294.14,10264.8017
lstmdtfai,S,3,100,1,96,96,96,1,16,3,5963.1,1241.90248
lstmdtfai,S,3,100,1,96,96,96,1,16,4,5723.28,27.71428513
lstmdtfai,S,3,100,1,96,96,96,1,16,4,5709.9,65.99068116
lstmdtfai,S,3,100,1,96,96,96,1,16,3,5726.16,44.31133489
lstmdtfai,S,3,100,1,96,96,96,1,16,3,5718.92,30.67040267
lstmdtfai,S,3,100,1,128,128,128,1,16,3,34146.88,1579.473173
lstmdtfai,S,3,100,1,128,128,128,1,16,5,33913.24,45.3808594
lstmdtfai,S,3,100,1,128,128,128,1,16,4,34003.1,95.47004766
lstmdtfai,S,3,100,1,128,128,128,1,16,4,33967.1,95.46795274
lstmdtfai,S,3,100,1,128,128,128,1,16,4,34063.08,105.8283214
lstmdtfai,S,3,100,1,150,150,150,1,16,5,37634.96,2813.061179
lstmdtfai,S,3,100,1,150,150,150,1,16,6,37293.94,344.4703999
lstmdtfai,S,3,100,1,150,150,150,1,16,5,37728.74,397.6304722
lstmdtfai,S,3,100,1,150,150,150,1,16,5,38650.88,220.0216935
lstmdtfai,S,3,100,1,150,150,150,1,16,5,38682.18,123.811258
lstmdtfai,S,3,100,1,250,250,250,1,16,7,271398.48,881.9988943
lstmdtfai,S,3,100,1,250,250,250,1,16,9,269860.76,1685.099944
lstmdtfai,S,3,100,1,250,250,250,1,16,9,271589.42,265.9442114
lstmdtfai,S,3,100,1,250,250,250,1,16,8,269517.84,293.6047248
lstmdtfai,S,3,100,1,250,250,250,1,16,7,271632.46,223.77857
lstmdtfai,S,3,100,1,300,300,300,1,16,9,483907.72,14814.68737
lstmdtfai,S,3,100,1,300,300,300,1,16,12,475735.3,7452.465507
lstmdtfai,S,3,100,1,300,300,300,1,16,11,475036.46,4817.961138
lstmdtfai,S,3,100,1,300,300,300,1,16,14,471671.9,9460.743982
lstmdtfai,S,3,100,1,300,300,300,1,16,15,348870.08,157174.3165
lstmdtfai,S,3,100,1,600,600,600,1,16,15,2537258.32,1331402.801
lstmdtfai,S,3,100,1,600,600,600,1,16,17,2685491.78,967797.4455
lstmdtfai,S,3,100,1,600,600,600,1,16,17,4298889.12,503596.8406
lstmdtfai,S,3,100,1,600,600,600,1,16,25,4147666.1,514312.8152
lstmdtfai,S,3,100,1,600,600,600,1,16,17,4199873.76,219007.0088
lstmdtfai,S,3,100,1,800,800,800,1,16,20,4831606.38,1819011.046
lstmdtfai,S,3,100,1,800,800,800,1,16,24,7770778.4,3321390.01
lstmdtfai,S,3,100,1,800,800,800,1,16,23,11471701.14,364486.014
lstmdtfai,S,3,100,1,800,800,800,1,16,44,6748269.12,2781680.431
lstmdtfai,S,3,100,1,800,800,800,1,16,22,10131677.9,1904686.679
lstmdtfai,S,3,100,1,200,200,200,1,16,7,69882.92,21166.45625
lstmdtfai,S,3,100,1,200,200,200,1,16,8,60078.08,183.901913
lstmdtfai,S,3,100,1,200,200,200,1,16,7,60077.64,156.429634
lstmdtfai,S,3,100,1,200,200,200,1,16,7,60070.76,90.14023741
lstmdtfai,S,3,100,1,200,200,200,1,16,7,60089.78,146.7045044
lstmdtfai,S,3,100,1,100,100,100,1,16,3,14500.26,607.173478
lstmdtfai,S,3,100,1,100,100,100,1,16,5,14409.42,49.63429863
lstmdtfai,S,3,100,1,100,100,100,1,16,6,14394.38,49.98435355
lstmdtfai,S,3,100,1,100,100,100,1,16,4,14385.46,45.66014017
lstmdtfai,S,3,100,1,100,100,100,1,16,6,14373.32,48.22714588
lstmdtfai,S,3,100,1,450,450,450,1,16,11,1982568.6,385779.7007
lstmdtfai,S,3,100,1,450,450,450,1,16,14,1817370.8,557713.6131
lstmdtfai,S,3,100,1,450,450,450,1,16,14,2010303.06,54468.81617
lstmdtfai,S,3,100,1,450,450,450,1,16,20,1060531.1,341593.1697
lstmdtfai,S,3,100,1,450,450,450,1,16,19,1425499.5,673668.9202
lstmdtfai,S,3,100,1,256,256,256,1,16,7,438888.94,2676.156942
lstmdtfai,S,3,100,1,256,256,256,1,16,10,439124.48,698.4102302
lstmdtfai,S,3,100,1,256,256,256,1,16,9,442648.44,582.7131425
lstmdtfai,S,3,100,1,256,256,256,1,16,10,439619.04,4179.238237
lstmdtfai,S,3,100,1,256,256,256,1,16,9,434438.92,6285.069087
lstmdtfai,S,3,100,1,400,400,400,1,16,10,1353858.18,43437.08766
lstmdtfai,S,3,100,1,400,400,400,1,16,13,979160.36,171859.6562
lstmdtfai,S,3,100,1,400,400,400,1,16,17,1176445.52,225239.0321
lstmdtfai,S,3,100,1,400,400,400,1,16,18,1250931.12,213961.9364
lstmdtfai,S,3,100,1,400,400,400,1,16,14,1332176.12,45269.89021
lstmdtfai,S,3,100,1,224,224,224,1,16,7,167161.26,1836.913616
lstmdtfai,S,3,100,1,224,224,224,1,16,8,168046.86,563.8224902
lstmdtfai,S,3,100,1,224,224,224,1,16,7,166861.1,247.2394184
lstmdtfai,S,3,100,1,224,224,224,1,16,6,167439.22,220.9567641
lstmdtfai,S,3,100,1,224,224,224,1,16,6,166841.28,2106.141923
lstmdtfai,S,3,100,1,550,550,550,1,16,14,2113628.04,1212065.4
lstmdtfai,S,3,100,1,550,550,550,1,16,19,2531958.28,594871.5607
lstmdtfai,S,3,100,1,550,550,550,1,16,17,1636929.88,229199.2898
lstmdtfai,S,3,100,1,550,550,550,1,16,21,1555157.62,268234.521
lstmdtfai,S,3,100,1,550,550,550,1,16,18,3335052.9,864484.4593
lstmdtfai,S,3,100,1,64,64,64,1,64,1,4980.3,647.7173844
lstmdtfai,S,3,100,1,64,64,64,1,64,2,4875.04,24.95833328
lstmdtfai,S,3,100,1,64,64,64,1,64,3,4858.28,32.66682721
lstmdtfai,S,3,100,1,64,64,64,1,64,3,4845.34,31.09187032
lstmdtfai,S,3,100,1,64,64,64,1,64,2,4880.88,25.73685295
lstmdtfai,S,3,100,1,500,500,500,1,64,13,2709401.82,565614.0521
lstmdtfai,S,3,100,1,500,500,500,1,64,16,1434713.36,619055.7549
lstmdtfai,S,3,100,1,500,500,500,1,64,22,1374178.94,782950.2886
lstmdtfai,S,3,100,1,500,500,500,1,64,22,2842092.5,529511.8816
lstmdtfai,S,3,100,1,500,500,500,1,64,14,3499451.84,43791.13296
lstmdtfai,S,3,100,1,1000,1000,1000,1,64,74,9460006.46,3122197.374
lstmdtfai,S,3,100,1,1000,1000,1000,1,64,48,10134211.06,2650334.303
lstmdtfai,S,3,100,1,1000,1000,1000,1,64,34,19035961.28,764450.7453
lstmdtfai,S,3,100,1,1000,1000,1000,1,64,48,16125951.2,2154371.138
lstmdtfai,S,3,100,1,1000,1000,1000,1,64,35,19487244.2,3282387.903
lstmdtfai,S,3,100,1,50,50,50,1,64,2,3440.16,358.5603079
lstmdtfai,S,3,100,1,50,50,50,1,64,5,3380.06,33.97729242
lstmdtfai,S,3,100,1,50,50,50,1,64,3,3358.4,36.63441005
lstmdtfai,S,3,100,1,50,50,50,1,64,4,3358.4,20.47242047
lstmdtfai,S,3,100,1,50,50,50,1,64,2,3376.76,27.63009953
lstmdtfai,S,3,100,1,288,288,288,1,64,9,530185.66,3345.908108
lstmdtfai,S,3,100,1,288,288,288,1,64,15,537122.92,9964.776346
lstmdtfai,S,3,100,1,288,288,288,1,64,12,526171.18,3444.277821
lstmdtfai,S,3,100,1,288,288,288,1,64,11,527270.12,2689.314921
lstmdtfai,S,3,100,1,288,288,288,1,64,16,225153.38,127213.52
lstmdtfai,S,3,100,1,192,192,192,1,64,6,99176.08,2291.91025
lstmdtfai,S,3,100,1,192,192,192,1,64,7,98049.3,1427.316058
lstmdtfai,S,3,100,1,192,192,192,1,64,6,98154.12,1292.729139
lstmdtfai,S,3,100,1,192,192,192,1,64,6,97662.48,775.9938979
lstmdtfai,S,3,100,1,192,192,192,1,64,6,98094.46,2016.001778
lstmdtfai,S,3,100,1,160,160,160,1,64,4,61194.06,2580.880954
lstmdtfai,S,3,100,1,160,160,160,1,64,6,60680.96,116.5550445
lstmdtfai,S,3,100,1,160,160,160,1,64,7,60627.26,109.121732
lstmdtfai,S,3,100,1,160,160,160,1,64,7,60713.42,137.2421349
lstmdtfai,S,3,100,1,160,160,160,1,64,6,60737.72,114.1423743
lstmdtfai,S,3,100,1,350,350,350,1,64,9,909685.14,6179.813991
lstmdtfai,S,3,100,1,350,350,350,1,64,13,918864.94,10793.07872
lstmdtfai,S,3,100,1,350,350,350,1,64,13,658048.18,217232.6325
lstmdtfai,S,3,100,1,350,350,350,1,64,17,929054.4,4318.917309
lstmdtfai,S,3,100,1,350,350,350,1,64,13,920024.08,6069.686785
lstmdtfai,S,3,100,1,96,96,96,1,64,3,11572.88,1005.705298
lstmdtfai,S,3,100,1,96,96,96,1,64,5,11571.4,140.250205
lstmdtfai,S,3,100,1,96,96,96,1,64,3,11484.24,28.81843854
lstmdtfai,S,3,100,1,96,96,96,1,64,3,11502.24,28.19259477
lstmdtfai,S,3,100,1,96,96,96,1,64,3,11497.88,66.79959281
lstmdtfai,S,3,100,1,128,128,128,1,64,4,34546.12,1494.790616
lstmdtfai,S,3,100,1,128,128,128,1,64,5,34439.94,61.83992561
lstmdtfai,S,3,100,1,128,128,128,1,64,5,34507.38,56.83621733
lstmdtfai,S,3,100,1,128,128,128,1,64,4,34530.54,45.63034517
lstmdtfai,S,3,100,1,128,128,128,1,64,4,34505.02,53.64121177
lstmdtfai,S,3,100,1,150,150,150,1,64,4,44774.68,1663.718683
lstmdtfai,S,3,100,1,150,150,150,1,64,5,44613.92,105.6367057
lstmdtfai,S,3,100,1,150,150,150,1,64,5,44571.62,76.5479954
lstmdtfai,S,3,100,1,150,150,150,1,64,8,44521.5,69.05077842
lstmdtfai,S,3,100,1,150,150,150,1,64,6,44560.7,214.620712
lstmdtfai,S,3,100,1,250,250,250,1,64,7,288985.68,2847.44858
lstmdtfai,S,3,100,1,250,250,250,1,64,10,295723.94,222.3807914
lstmdtfai,S,3,100,1,250,250,250,1,64,10,293814.62,124.2194655
lstmdtfai,S,3,100,1,250,250,250,1,64,8,296138.28,568.8353379
lstmdtfai,S,3,100,1,250,250,250,1,64,10,293183.76,408.9799291
lstmdtfai,S,3,100,1,300,300,300,1,64,8,505433.68,6608.856928
lstmdtfai,S,3,100,1,300,300,300,1,64,10,509423.52,160.3740927
lstmdtfai,S,3,100,1,300,300,300,1,64,10,506569.84,2200.290911
lstmdtfai,S,3,100,1,300,300,300,1,64,14,506243.74,5341.156061
lstmdtfai,S,3,100,1,300,300,300,1,64,15,369303.26,98507.71223
lstmdtfai,S,3,100,1,600,600,600,1,64,15,3066638.66,1129375.429
lstmdtfai,S,3,100,1,600,600,600,1,64,18,3461929.26,695039.7421
lstmdtfai,S,3,100,1,600,600,600,1,64,19,2839283.98,417143.6572
lstmdtfai,S,3,100,1,600,600,600,1,64,26,5368795.36,178204.4205
lstmdtfai,S,3,100,1,600,600,600,1,64,18,4916642.56,251397.8633
lstmdtfai,S,3,100,1,800,800,800,1,64,58,4704825.62,1686975.308
lstmdtfai,S,3,100,1,800,800,800,1,64,24,6040681.24,3525767.136
lstmdtfai,S,3,100,1,800,800,800,1,64,23,11863027.58,458450.1676
lstmdtfai,S,3,100,1,800,800,800,1,64,23,7764907.18,686942.6255
lstmdtfai,S,3,100,1,800,800,800,1,64,23,10972905.64,1685972.675
lstmdtfai,S,3,100,1,200,200,200,1,64,6,184162.6,1472.995193
lstmdtfai,S,3,100,1,200,200,200,1,64,8,180988.56,1929.546311
lstmdtfai,S,3,100,1,200,200,200,1,64,7,179918.6,1575.641038
lstmdtfai,S,3,100,1,200,200,200,1,64,7,182106.42,1938.729595
lstmdtfai,S,3,100,1,200,200,200,1,64,7,183687.14,831.655578
lstmdtfai,S,3,100,1,100,100,100,1,64,3,13846.3,1217.671996
lstmdtfai,S,3,100,1,100,100,100,1,64,4,13907.26,190.1950378
lstmdtfai,S,3,100,1,100,100,100,1,64,5,13899.92,63.43779315
lstmdtfai,S,3,100,1,100,100,100,1,64,3,13936.04,30.72976407
lstmdtfai,S,3,100,1,100,100,100,1,64,6,13932.26,35.02331224
lstmdtfai,S,3,100,1,450,450,450,1,64,12,1817822.34,781502.7728
lstmdtfai,S,3,100,1,450,450,450,1,64,15,1683709.34,861315.905
lstmdtfai,S,3,100,1,450,450,450,1,64,15,1926892.88,637301.9312
lstmdtfai,S,3,100,1,450,450,450,1,64,20,2187551.14,369455.0975
lstmdtfai,S,3,100,1,450,450,450,1,64,19,2324739.7,223799.5353
lstmdtfai,S,3,100,1,256,256,256,1,64,7,385778.04,7846.214848
lstmdtfai,S,3,100,1,256,256,256,1,64,10,394006.02,1750.136263
lstmdtfai,S,3,100,1,256,256,256,1,64,9,398827,2705.191934
lstmdtfai,S,3,100,1,256,256,256,1,64,8,396019.9,4504.217691
lstmdtfai,S,3,100,1,256,256,256,1,64,8,392554.88,3958.732376
lstmdtfai,S,3,100,1,400,400,400,1,64,10,1468655.14,267591.0411
lstmdtfai,S,3,100,1,400,400,400,1,64,12,1517832.84,213428.8998
lstmdtfai,S,3,100,1,400,400,400,1,64,14,1568932.18,40027.36151
lstmdtfai,S,3,100,1,400,400,400,1,64,16,605478.26,407244.05
lstmdtfai,S,3,100,1,400,400,400,1,64,13,1588899.24,29079.06734
lstmdtfai,S,3,100,1,224,224,224,1,64,6,313458.6,630.2046969
lstmdtfai,S,3,100,1,224,224,224,1,64,8,313512.58,458.784049
lstmdtfai,S,3,100,1,224,224,224,1,64,8,312920.32,481.8881381
lstmdtfai,S,3,100,1,224,224,224,1,64,8,314759.8,354.2108412
lstmdtfai,S,3,100,1,224,224,224,1,64,7,309303.66,3392.918582
lstmdtfai,S,3,100,1,550,550,550,1,64,14,2312561.4,966562.1617
lstmdtfai,S,3,100,1,550,550,550,1,64,17,2368353.56,1296156.488
lstmdtfai,S,3,100,1,550,550,550,1,64,17,3837709.68,27971.37523
lstmdtfai,S,3,100,1,550,550,550,1,64,29,2705917.6,626733.9532
lstmdtfai,S,3,100,1,550,550,550,1,64,18,3834496.76,31187.25005
lstmdtfai,S,3,100,1,64,64,64,1,32,1,4307.34,519.1237467
lstmdtfai,S,3,100,1,64,64,64,1,32,2,4187.2,44.23166287
lstmdtfai,S,3,100,1,64,64,64,1,32,2,4223.52,46.07829858
lstmdtfai,S,3,100,1,64,64,64,1,32,3,4201.64,27.18143484
lstmdtfai,S,3,100,1,64,64,64,1,32,2,4136.72,41.91373999
lstmdtfai,S,3,100,1,500,500,500,1,32,13,2899302.84,443201.1123
lstmdtfai,S,3,100,1,500,500,500,1,32,16,1269120.58,791879.5824
lstmdtfai,S,3,100,1,500,500,500,1,32,22,2411020.02,520237.097
lstmdtfai,S,3,100,1,500,500,500,1,32,22,2705466.34,590510.3016
lstmdtfai,S,3,100,1,500,500,500,1,32,15,3085955.86,129337.7055
lstmdtfai,S,3,100,1,1000,1000,1000,1,32,24,9277272.86,2792447.787
lstmdtfai,S,3,100,1,1000,1000,1000,1,32,35,20316786.44,7122716.658
lstmdtfai,S,3,100,1,1000,1000,1000,1,32,30,17522726.4,6328798.924
lstmdtfai,S,3,100,1,1000,1000,1000,1,32,27,19089608.82,2797506.769
lstmdtfai,S,3,100,1,1000,1000,1000,1,32,32,15470310.44,3151004.067
lstmdtfai,S,3,100,1,50,50,50,1,32,1,3309.5,802.9105118
lstmdtfai,S,3,100,1,50,50,50,1,32,3,3147.32,26.09094862
lstmdtfai,S,3,100,1,50,50,50,1,32,3,3156.14,31.42929207
lstmdtfai,S,3,100,1,50,50,50,1,32,2,3156.42,24.91673333
lstmdtfai,S,3,100,1,50,50,50,1,32,1,3096.26,35.35410019
lstmdtfai,S,3,100,1,288,288,288,1,32,8,415237.02,2922.948036
