algorithm,precision,dims,iterations,s,nx,ny,nz,continuous_x_diagonal,x_tile_size,init_time,time,std_dev
sdd-pb,D,3,100,2,50,50,50,false,64,8550,102363.3399,696.9274742
sdd-pb,D,3,100,2,50,50,50,false,64,10754,106895.5199,1380.631989
sdd-pb,D,3,100,2,50,50,50,false,64,10500,112904.5599,867.2943943
sdd-pb,D,3,100,2,50,50,50,false,64,10837,109810.6799,820.8412621
sdd-pb,D,3,100,2,50,50,50,false,64,10745,109203.6599,937.2782641
sdd-pb,D,3,100,2,192,192,192,false,64,1356438,2235810.759,1267451.016
sdd-pb,D,3,100,2,192,192,192,false,64,1364036,2201935.839,938866.6448
sdd-pb,D,3,100,2,192,192,192,false,64,1366349,2133183.699,877255.6879
sdd-pb,D,3,100,2,192,192,192,false,64,1383654,3700107.899,37385.47457
sdd-pb,D,3,100,2,192,192,192,false,64,1347407,3628268.719,207200.0994
sdd-pb,D,3,100,2,64,64,64,false,64,23382,57692.45999,57554.44719
sdd-pb,D,3,100,2,64,64,64,false,64,26016,270635.2999,30482.09021
sdd-pb,D,3,100,2,64,64,64,false,64,25208,230132.3399,4115.049684
sdd-pb,D,3,100,2,64,64,64,false,64,27145,230353.1999,3151.114329
sdd-pb,D,3,100,2,64,64,64,false,64,27457,222927.1399,1108.237682
sdd-pb,D,3,100,2,350,350,350,false,64,7037003,7961037.319,814378.8759
sdd-pb,D,3,100,2,350,350,350,false,64,7020325,18209694.17,3707717.054
sdd-pb,D,3,100,2,350,350,350,false,64,7056559,15477253.11,3309933.703
sdd-pb,D,3,100,2,350,350,350,false,64,7057192,17845230.41,2570568.249
sdd-pb,D,3,100,2,350,350,350,false,64,7034639,14818215.33,3025415.191
sdd-pb,D,3,100,2,256,256,256,false,64,6344792,3145221.779,1119842.364
sdd-pb,D,3,100,2,256,256,256,false,64,6331219,5580643.679,105849.2935
sdd-pb,D,3,100,2,256,256,256,false,64,6199248,7481757.979,841605.6946
sdd-pb,D,3,100,2,256,256,256,false,64,6382924,8240306.739,206992.9433
sdd-pb,D,3,100,2,256,256,256,false,64,6319398,6450787.119,1149219.191
sdd-pb,D,3,100,2,400,400,400,false,64,11464063,11328664.11,1344597.208
sdd-pb,D,3,100,2,400,400,400,false,64,11337492,23722514,4983251.858
sdd-pb,D,3,100,2,400,400,400,false,64,11333670,21534568.59,4214448.422
sdd-pb,D,3,100,2,400,400,400,false,64,11381896,22712145.35,3420284.325
sdd-pb,D,3,100,2,400,400,400,false,64,11329649,23076067.59,4467494.515
sdd-pb,D,3,100,2,128,128,128,false,64,511744,1235022.039,46428.78266
sdd-pb,D,3,100,2,128,128,128,false,64,506113,1154048.699,83159.73539
sdd-pb,D,3,100,2,128,128,128,false,64,514707,1262211.239,37721.27874
sdd-pb,D,3,100,2,128,128,128,false,64,520695,1213633.079,15248.5423
sdd-pb,D,3,100,2,128,128,128,false,64,518807,1016344.179,59357.4455
sdd-pb,D,3,100,2,300,300,300,false,64,3620742,4995940.079,1455655.065
sdd-pb,D,3,100,2,300,300,300,false,64,3589311,6345982.559,1838744.167
sdd-pb,D,3,100,2,300,300,300,false,64,3564848,9096221.439,2504093.415
sdd-pb,D,3,100,2,300,300,300,false,64,3618892,10738886.55,1389586.032
sdd-pb,D,3,100,2,300,300,300,false,64,3579942,10480091.25,1335059.592
sdd-pb,D,3,100,2,200,200,200,false,64,906364,2491565.819,857281.9517
sdd-pb,D,3,100,2,200,200,200,false,64,895128,2397032.979,736779.3436
sdd-pb,D,3,100,2,200,200,200,false,64,896966,4228471,63162.07631
sdd-pb,D,3,100,2,200,200,200,false,64,917192,4828699.099,55824.09622
sdd-pb,D,3,100,2,200,200,200,false,64,902576,4260239.719,59175.15576
sdd-pb,D,3,100,2,150,150,150,false,64,412169,1946661.639,323821.1763
sdd-pb,D,3,100,2,150,150,150,false,64,413549,2183341.059,251087.4642
sdd-pb,D,3,100,2,150,150,150,false,64,412849,2170749.599,496884.1495
sdd-pb,D,3,100,2,150,150,150,false,64,415438,2246084.159,61735.00298
sdd-pb,D,3,100,2,150,150,150,false,64,410366,2902890.279,131850.1285
sdd-pb,D,3,100,2,100,100,100,false,64,58182,481853.2999,97069.15125
sdd-pb,D,3,100,2,100,100,100,false,64,60587,1119610,77390.99522
sdd-pb,D,3,100,2,100,100,100,false,64,58853,1061646.579,27848.25507
sdd-pb,D,3,100,2,100,100,100,false,64,62760,945885.4199,47771.42447
sdd-pb,D,3,100,2,100,100,100,false,64,63118,885902.3599,210114.4163
sdd-pb,D,3,100,2,288,288,288,true,64,3683865,4706445.219,1077462.529
sdd-pb,D,3,100,2,288,288,288,true,64,3680254,7237780.039,448482.0654
sdd-pb,D,3,100,2,288,288,288,true,64,3694134,8860310.899,1386526.373
sdd-pb,D,3,100,2,288,288,288,true,64,3674787,9663075.019,1711239.546
sdd-pb,D,3,100,2,288,288,288,true,64,3639193,9422082.699,1309270.537
sdd-pb,D,3,100,2,224,224,224,true,64,1574314,2119505.699,947374.5635
sdd-pb,D,3,100,2,224,224,224,true,64,1598191,2614370.759,711627.4746
sdd-pb,D,3,100,2,224,224,224,true,64,1578882,5302234.199,62446.35237
sdd-pb,D,3,100,2,224,224,224,true,64,1582806,5331097.5,83899.32603
sdd-pb,D,3,100,2,224,224,224,true,64,1572687,4772247.459,1154116.569
sdd-pb,D,3,100,2,160,160,160,true,64,502615,2151166.799,254062.0815
sdd-pb,D,3,100,2,160,160,160,true,64,504609,1348956.799,503820.1461
sdd-pb,D,3,100,2,160,160,160,true,64,504604,2113162.799,484315.2571
sdd-pb,D,3,100,2,160,160,160,true,64,513512,2307412.679,279795.6929
sdd-pb,D,3,100,2,160,160,160,true,64,501445,1769452.619,253927.7331
sdd-pb,D,3,100,2,250,250,250,true,64,2303096,3223817.939,1191286.505
sdd-pb,D,3,100,2,250,250,250,true,64,2291665,3998052.459,1793236.455
sdd-pb,D,3,100,2,250,250,250,true,64,2331546,6656503.159,145291.3552
sdd-pb,D,3,100,2,250,250,250,true,64,2310490,6133876.679,826572.9495
sdd-pb,D,3,100,2,250,250,250,true,64,2297613,8043038.859,141607.8185
sdd-pb,D,3,100,2,96,96,96,true,64,76640,520076.5,65030.47715
sdd-pb,D,3,100,2,96,96,96,true,64,76865,916227.6999,30261.50204
sdd-pb,D,3,100,2,96,96,96,true,64,79776,928115.2399,17343.12427
sdd-pb,D,3,100,2,96,96,96,true,64,80091,922772.7599,26045.49278
sdd-pb,D,3,100,2,96,96,96,true,64,80000,885741.1599,16074.60553
sdd-pb,D,3,100,2,50,50,50,true,64,8065,26276.31999,14602.44308
sdd-pb,D,3,100,2,50,50,50,true,64,9156,50606.5,2240.122266
sdd-pb,D,3,100,2,50,50,50,true,64,10462,62346.05999,17068.16525
sdd-pb,D,3,100,2,50,50,50,true,64,9856,87499.79999,816.6488841
sdd-pb,D,3,100,2,50,50,50,true,64,10370,94472.31999,3244.400545
sdd-pb,D,3,100,2,192,192,192,true,64,1211334,2223877.899,972536.6225
sdd-pb,D,3,100,2,192,192,192,true,64,1210839,2386036.779,769187.1728
sdd-pb,D,3,100,2,192,192,192,true,64,1234055,4020147.479,354416.2335
sdd-pb,D,3,100,2,192,192,192,true,64,1229654,3281448.639,211006.8282
sdd-pb,D,3,100,2,192,192,192,true,64,1209367,3120514.5,168112.2467
sdd-pb,D,3,100,2,64,64,64,true,64,23678,51984.97999,54442.55051
sdd-pb,D,3,100,2,64,64,64,true,64,26220,227910.9199,29486.08088
sdd-pb,D,3,100,2,64,64,64,true,64,27122,233792.1199,5363.108802
sdd-pb,D,3,100,2,64,64,64,true,64,27040,235905.5199,3483.417099
sdd-pb,D,3,100,2,64,64,64,true,64,27599,239652.9799,2607.494862
sdd-pb,D,3,100,2,350,350,350,true,64,5646776,7897939.579,680303.8204
sdd-pb,D,3,100,2,350,350,350,true,64,5684115,12749256.51,1365643.241
sdd-pb,D,3,100,2,350,350,350,true,64,5631823,15942730.53,2474811.313
sdd-pb,D,3,100,2,350,350,350,true,64,5663941,14901780.31,1794947.468
sdd-pb,D,3,100,2,350,350,350,true,64,5617958,16107550.43,3426506.926
sdd-pb,D,3,100,2,256,256,256,true,64,6026903,2799669.5,1413083.465
sdd-pb,D,3,100,2,256,256,256,true,64,6022258,5550554.219,575015.1956
sdd-pb,D,3,100,2,256,256,256,true,64,5894991,4727218.739,508137.6227
sdd-pb,D,3,100,2,256,256,256,true,64,6028813,6380574.939,155630.7306
sdd-pb,D,3,100,2,256,256,256,true,64,6111598,6009077.019,261169.109
sdd-pb,D,3,100,2,400,400,400,true,64,10105266,12595264.07,1066142.355
sdd-pb,D,3,100,2,400,400,400,true,64,9837411,24693739.81,4063682.523
sdd-pb,D,3,100,2,400,400,400,true,64,9841813,20273509.33,3317928.309
sdd-pb,D,3,100,2,400,400,400,true,64,9866213,16751450.65,5428495.75
sdd-pb,D,3,100,2,400,400,400,true,64,9855931,21697855.13,4078934.387
sdd-pb,D,3,100,2,128,128,128,true,64,457543,1160296.059,40284.01815
sdd-pb,D,3,100,2,128,128,128,true,64,460774,585026.0999,264145.3248
sdd-pb,D,3,100,2,128,128,128,true,64,456641,989578.1799,56536.4946
sdd-pb,D,3,100,2,128,128,128,true,64,460200,894833.1399,105009.5881
sdd-pb,D,3,100,2,128,128,128,true,64,458422,1057954.879,26381.8454
sdd-pb,D,3,100,2,300,300,300,true,64,2984601,5380955.419,2201057.822
sdd-pb,D,3,100,2,300,300,300,true,64,2959343,7970619.039,961584.768
sdd-pb,D,3,100,2,300,300,300,true,64,2958957,13042829.85,1251312.197
sdd-pb,D,3,100,2,300,300,300,true,64,2947391,9830813,2118209.581
sdd-pb,D,3,100,2,300,300,300,true,64,2971014,10004721.03,1720475.649
sdd-pb,D,3,100,2,200,200,200,true,64,777472,2451915.559,788300.7025
sdd-pb,D,3,100,2,200,200,200,true,64,773597,2308336.139,700986.9361
sdd-pb,D,3,100,2,200,200,200,true,64,783070,2875560.099,931586.124
sdd-pb,D,3,100,2,200,200,200,true,64,774160,4224661.5,276502.0352
sdd-pb,D,3,100,2,200,200,200,true,64,775859,4274728.559,59080.85401
sdd-pb,D,3,100,2,150,150,150,true,64,344236,1718780.659,62365.41081
sdd-pb,D,3,100,2,150,150,150,true,64,346630,1295985.599,515457.5863
sdd-pb,D,3,100,2,150,150,150,true,64,349324,1918800.139,371067.9522
sdd-pb,D,3,100,2,150,150,150,true,64,347267,2551129.599,79221.56867
sdd-pb,D,3,100,2,150,150,150,true,64,346809,2613149.599,68496.99992
sdd-pb,D,3,100,2,100,100,100,true,64,52189,646208,81227.73469
sdd-pb,D,3,100,2,100,100,100,true,64,54274,1101389.819,37637.59094
sdd-pb,D,3,100,2,100,100,100,true,64,53486,1200076.519,35623.89384
sdd-pb,D,3,100,2,100,100,100,true,64,56408,1169300.539,39111.45564
sdd-pb,D,3,100,2,100,100,100,true,64,54091,1033449.279,20200.87069
sdd-pb,D,3,100,2,288,288,288,false,10000,4084174,4054803.239,1214109.056
sdd-pb,D,3,100,2,288,288,288,false,10000,5091862,5217511.979,173787.0042
sdd-pb,D,3,100,2,288,288,288,false,10000,4097433,7542446.819,920441.4051
sdd-pb,D,3,100,2,288,288,288,false,10000,4106707,6801242.719,689617.8662
sdd-pb,D,3,100,2,288,288,288,false,10000,5209906,7849108.459,1043671.943
sdd-pb,D,3,100,2,224,224,224,false,10000,1716827,2738339.639,1044233.208
sdd-pb,D,3,100,2,224,224,224,false,10000,3386622,2062071.899,80367.34587
sdd-pb,D,3,100,2,224,224,224,false,10000,1717815,3480255.939,623704.1296
sdd-pb,D,3,100,2,224,224,224,false,10000,1723785,4635510.019,53517.07405
sdd-pb,D,3,100,2,224,224,224,false,10000,1734044,4015635.419,583392.0213
sdd-pb,D,3,100,2,160,160,160,false,10000,524523,1373819.539,534082.4453
sdd-pb,D,3,100,2,160,160,160,false,10000,529000,1789776.939,539449.6193
sdd-pb,D,3,100,2,160,160,160,false,10000,529858,2326222.979,340520.1937
sdd-pb,D,3,100,2,160,160,160,false,10000,526662,2617669.799,114181.0173
sdd-pb,D,3,100,2,160,160,160,false,10000,536566,3108810.479,43648.76861
sdd-pb,D,3,100,2,250,250,250,false,10000,2532862,2918408.959,1312699.687
sdd-pb,D,3,100,2,250,250,250,false,10000,4768917,3421987.479,75757.61774
sdd-pb,D,3,100,2,250,250,250,false,10000,2690142,4918471.459,306688.4357
sdd-pb,D,3,100,2,250,250,250,false,10000,2638534,5212363.279,77192.88441
sdd-pb,D,3,100,2,250,250,250,false,10000,2670294,4799213.839,365907.9489
sdd-pb,D,3,100,2,96,96,96,false,10000,113100,395641.0399,73796.70488
sdd-pb,D,3,100,2,96,96,96,false,10000,139621,643289.0799,348947.5361
sdd-pb,D,3,100,2,96,96,96,false,10000,114799,952082.1799,46963.59654
sdd-pb,D,3,100,2,96,96,96,false,10000,127966,294055.7399,112323.7699
sdd-pb,D,3,100,2,96,96,96,false,10000,111712,806501.9399,7899.152299
sdd-pb,D,3,100,2,50,50,50,false,10000,9829,30084.57999,16251.87199
sdd-pb,D,3,100,2,50,50,50,false,10000,11779,32954.89999,160.0713903
sdd-pb,D,3,100,2,50,50,50,false,10000,12544,36572.91999,1106.312918
sdd-pb,D,3,100,2,50,50,50,false,10000,11498,37808.93999,160.9935911
sdd-pb,D,3,100,2,50,50,50,false,10000,12495,39330.43999,247.2053526
sdd-pb,D,3,100,2,192,192,192,false,10000,1372403,2050535.539,756997.909
sdd-pb,D,3,100,2,192,192,192,false,10000,3260361,1411055.639,72158.27314
sdd-pb,D,3,100,2,192,192,192,false,10000,1672599,2627001.479,120841.2205
sdd-pb,D,3,100,2,192,192,192,false,10000,1921630,2944294.919,58257.07071
sdd-pb,D,3,100,2,192,192,192,false,10000,1914056,2963721.839,92365.92616
sdd-pb,D,3,100,2,64,64,64,false,10000,24124,51418.61999,54510.94728
sdd-pb,D,3,100,2,64,64,64,false,10000,38920,192093.0599,12630.01733
sdd-pb,D,3,100,2,64,64,64,false,10000,44809,151225.8599,3134.917128
sdd-pb,D,3,100,2,64,64,64,false,10000,42675,190882.8399,6298.813311
sdd-pb,D,3,100,2,64,64,64,false,10000,43345,167029.7399,9274.551456
sdd-pb,D,3,100,2,350,350,350,false,10000,7049981,7470374.399,1068895.121
sdd-pb,D,3,100,2,350,350,350,false,10000,8359794,9709025.979,1068382.813
sdd-pb,D,3,100,2,350,350,350,false,10000,7048664,11154831.37,1819439.116
sdd-pb,D,3,100,2,350,350,350,false,10000,7054450,10992149.39,1291421.83
sdd-pb,D,3,100,2,350,350,350,false,10000,7029255,11045920.21,672078.1065
sdd-pb,D,3,100,2,256,256,256,false,10000,6306013,2579729.079,873645.4025
sdd-pb,D,3,100,2,256,256,256,false,10000,7978007,3428394.439,197231.029
sdd-pb,D,3,100,2,256,256,256,false,10000,6300392,7065201.979,155354.89
sdd-pb,D,3,100,2,256,256,256,false,10000,6339507,6434656.159,558812.3279
sdd-pb,D,3,100,2,256,256,256,false,10000,6315134,6017845.039,83074.28321
sdd-pb,D,3,100,2,400,400,400,false,10000,11451636,10351828,881493.9999
sdd-pb,D,3,100,2,400,400,400,false,10000,12283912,15173301.63,1185364.188
sdd-pb,D,3,100,2,400,400,400,false,10000,11268943,18292712.23,2302177.422
sdd-pb,D,3,100,2,400,400,400,false,10000,11356643,19351865.39,1316157.136
sdd-pb,D,3,100,2,400,400,400,false,10000,11294088,15650997.23,1927509.087
sdd-pb,D,3,100,2,128,128,128,false,10000,532034,1137632.819,208754.2161
sdd-pb,D,3,100,2,128,128,128,false,10000,535387,912480.8599,133565.2161
sdd-pb,D,3,100,2,128,128,128,false,10000,536245,925198.7199,65105.43668
sdd-pb,D,3,100,2,128,128,128,false,10000,521955,886060.7399,33446.39315
sdd-pb,D,3,100,2,128,128,128,false,10000,457983,949703.4399,61656.03709
sdd-pb,D,3,100,2,300,300,300,false,10000,3578176,4980335.699,1477202.653
sdd-pb,D,3,100,2,300,300,300,false,10000,4898098,5735871.859,492207.8299
sdd-pb,D,3,100,2,300,300,300,false,10000,3585375,7866326.799,307510.9811
sdd-pb,D,3,100,2,300,300,300,false,10000,3570653,6933173.159,838284.0073
sdd-pb,D,3,100,2,300,300,300,false,10000,3558596,7637662.219,1229793.081
sdd-pb,D,3,100,2,200,200,200,false,10000,917011,2077355.779,636518.4692
sdd-pb,D,3,100,2,200,200,200,false,10000,893579,3492844.059,569047.3413
sdd-pb,D,3,100,2,200,200,200,false,10000,899380,4096996.039,118764.2722
sdd-pb,D,3,100,2,200,200,200,false,10000,916558,4095848.079,278545.1925
sdd-pb,D,3,100,2,200,200,200,false,10000,895295,3883694.339,97637.80913
sdd-pb,D,3,100,2,150,150,150,false,10000,411760,1717457.139,371475.1043
sdd-pb,D,3,100,2,150,150,150,false,10000,416097,2311435.079,509777.9103
sdd-pb,D,3,100,2,150,150,150,false,10000,415186,2808181.399,78739.59872
sdd-pb,D,3,100,2,150,150,150,false,10000,399641,2576144.979,101894.3803
sdd-pb,D,3,100,2,150,150,150,false,10000,400032,2224819.319,316238.5702
sdd-pb,D,3,100,2,100,100,100,false,10000,59185,470195.5599,153262.5245
sdd-pb,D,3,100,2,100,100,100,false,10000,81518,1176477.439,41881.00269
sdd-pb,D,3,100,2,100,100,100,false,10000,73032,1162921.759,229163.5041
sdd-pb,D,3,100,2,100,100,100,false,10000,70852,1107111.599,6525.077155
sdd-pb,D,3,100,2,100,100,100,false,10000,71482,573405.9399,73548.07647
sdd-pb,D,3,100,2,288,288,288,true,16,3658899,3171510.539,1684074.078
sdd-pb,D,3,100,2,288,288,288,true,16,3663240,5530678.879,688999.8677
sdd-pb,D,3,100,2,288,288,288,true,16,3651563,7201295.039,1598688.046
sdd-pb,D,3,100,2,288,288,288,true,16,3703861,7366534.099,933381.2698
sdd-pb,D,3,100,2,288,288,288,true,16,3664598,7333472.799,847032.0065
sdd-pb,D,3,100,2,224,224,224,true,16,1583535,1980014.679,835029.2586
sdd-pb,D,3,100,2,224,224,224,true,16,1587811,2206204.279,499105.7009
sdd-pb,D,3,100,2,224,224,224,true,16,1573067,2189254.739,914813.1278
sdd-pb,D,3,100,2,224,224,224,true,16,1571591,4082790.5,36353.86181
sdd-pb,D,3,100,2,224,224,224,true,16,1566624,4383753.779,72896.52786
sdd-pb,D,3,100,2,160,160,160,true,16,499182,1170482.799,355655.265
sdd-pb,D,3,100,2,160,160,160,true,16,500313,1279480.599,380338.5318
sdd-pb,D,3,100,2,160,160,160,true,16,501943,1442089,50148.28232
sdd-pb,D,3,100,2,160,160,160,true,16,501705,934793.3199,350174.4143
sdd-pb,D,3,100,2,160,160,160,true,16,504835,1348290.259,32979.47121
sdd-pb,D,3,100,2,250,250,250,true,16,2307560,2457915.939,1306564.545
sdd-pb,D,3,100,2,250,250,250,true,16,2294509,3186088.419,1695657.114
sdd-pb,D,3,100,2,250,250,250,true,16,2286532,6235452.519,98271.2497
sdd-pb,D,3,100,2,250,250,250,true,16,2294824,5845509.599,318688.5408
sdd-pb,D,3,100,2,250,250,250,true,16,2298638,4684568.239,270090.0128
sdd-pb,D,3,100,2,96,96,96,true,16,73751,206375.5799,66523.67546
sdd-pb,D,3,100,2,96,96,96,true,16,77025,478665.6999,11342.40964
sdd-pb,D,3,100,2,96,96,96,true,16,77832,477071.5999,8592.469402
sdd-pb,D,3,100,2,96,96,96,true,16,77910,437432.0799,8451.203937
sdd-pb,D,3,100,2,96,96,96,true,16,78044,461727.5599,13492.55219
sdd-pb,D,3,100,2,50,50,50,true,16,8931,66364.07999,2545.629539
sdd-pb,D,3,100,2,50,50,50,true,16,10242,58536.07999,1601.468873
sdd-pb,D,3,100,2,50,50,50,true,16,11251,54348.21999,1105.892314
sdd-pb,D,3,100,2,50,50,50,true,16,11164,57524.07999,717.8989577
sdd-pb,D,3,100,2,50,50,50,true,16,11191,58032.85999,1870.076747
sdd-pb,D,3,100,2,192,192,192,true,16,1208397,1747360.699,983155.6959
sdd-pb,D,3,100,2,192,192,192,true,16,1214621,1793811.879,759342.5714
sdd-pb,D,3,100,2,192,192,192,true,16,1236342,2172707.639,630746.6681
sdd-pb,D,3,100,2,192,192,192,true,16,1209612,2739951.419,73053.2677
sdd-pb,D,3,100,2,192,192,192,true,16,1207530,3060378.939,45755.25056
sdd-pb,D,3,100,2,64,64,64,true,16,22901,35114.17999,50497.69136
sdd-pb,D,3,100,2,64,64,64,true,16,25113,167609.2199,9388.932103
sdd-pb,D,3,100,2,64,64,64,true,16,25267,125243.8999,4426.724822
sdd-pb,D,3,100,2,64,64,64,true,16,26395,134572.0199,9581.412055
sdd-pb,D,3,100,2,64,64,64,true,16,26537,126709.4799,3909.3192
sdd-pb,D,3,100,2,350,350,350,true,16,5675911,5277980.479,1144246.514
sdd-pb,D,3,100,2,350,350,350,true,16,5681632,9563451.559,1313694.186
sdd-pb,D,3,100,2,350,350,350,true,16,6048290,9603614.299,1338768.592
sdd-pb,D,3,100,2,350,350,350,true,16,5647972,9325543.439,1416671.512
sdd-pb,D,3,100,2,350,350,350,true,16,5657628,10847474.71,1072071.632
sdd-pb,D,3,100,2,256,256,256,true,16,6145002,2379685.599,831074.166
sdd-pb,D,3,100,2,256,256,256,true,16,6129178,4604713.219,148464.5517
sdd-pb,D,3,100,2,256,256,256,true,16,6151281,4685971.399,1316849.306
sdd-pb,D,3,100,2,256,256,256,true,16,6166207,7310816.459,174812.5823
sdd-pb,D,3,100,2,256,256,256,true,16,6150483,5380831.959,1027126.285
sdd-pb,D,3,100,2,400,400,400,true,16,9798488,8426320.379,839891.9534
sdd-pb,D,3,100,2,400,400,400,true,16,11881418,13571888.03,3935421.705
sdd-pb,D,3,100,2,400,400,400,true,16,9814349,16117006.67,1829315.336
sdd-pb,D,3,100,2,400,400,400,true,16,9832336,14413261.17,1699219.167
sdd-pb,D,3,100,2,400,400,400,true,16,9809157,19277290.55,3662038.707
sdd-pb,D,3,100,2,128,128,128,true,16,455128,605205.2399,26047.36375
sdd-pb,D,3,100,2,128,128,128,true,16,459227,825875.4199,8929.399467
sdd-pb,D,3,100,2,128,128,128,true,16,467390,455065.3799,211858.3625
sdd-pb,D,3,100,2,128,128,128,true,16,463238,726418.1999,21731.22154
sdd-pb,D,3,100,2,128,128,128,true,16,461647,757938.5599,8591.532073
sdd-pb,D,3,100,2,300,300,300,true,16,2961359,3499191.819,2183106.276
sdd-pb,D,3,100,2,300,300,300,true,16,2977176,6674669.259,2210211.245
sdd-pb,D,3,100,2,300,300,300,true,16,3007700,10465732.21,1649316.597
sdd-pb,D,3,100,2,300,300,300,true,16,3022643,8952161.799,926887.0026
sdd-pb,D,3,100,2,300,300,300,true,16,2963549,9193801,731843.2322
sdd-pb,D,3,100,2,200,200,200,true,16,773745,1369739.859,819601.2886
sdd-pb,D,3,100,2,200,200,200,true,16,790650,1063191.879,321177.5462
sdd-pb,D,3,100,2,200,200,200,true,16,770773,1823457.579,650693.2654
sdd-pb,D,3,100,2,200,200,200,true,16,772798,3109793.839,707248.413
sdd-pb,D,3,100,2,200,200,200,true,16,774339,1418589.319,326354.7075
sdd-pb,D,3,100,2,150,150,150,true,16,345108,664681.9199,21985.79708
sdd-pb,D,3,100,2,150,150,150,true,16,347570,1385766.599,13389.32805
sdd-pb,D,3,100,2,150,150,150,true,16,346242,929230.1599,294842.3158
sdd-pb,D,3,100,2,150,150,150,true,16,352286,1176294.479,11366.77591
sdd-pb,D,3,100,2,150,150,150,true,16,356250,1005708.579,203763.138
sdd-pb,D,3,100,2,100,100,100,true,16,51998,137690.1399,82593.44676
sdd-pb,D,3,100,2,100,100,100,true,16,54982,487966.7399,11491.84503
sdd-pb,D,3,100,2,100,100,100,true,16,56799,482041.2999,8704.138636
sdd-pb,D,3,100,2,100,100,100,true,16,56145,456661.2999,10851.12868
sdd-pb,D,3,100,2,100,100,100,true,16,56116,459369.8199,14330.07716
sdd-pb,S,3,100,4,288,288,288,false,48,7324528,4110667.319,1190497.404
sdd-pb,S,3,100,4,288,288,288,false,48,7319700,6456529.119,2962501.155
sdd-pb,S,3,100,4,288,288,288,false,48,7245879,9992009.539,99138.82711
sdd-pb,S,3,100,4,288,288,288,false,48,7297418,4178641.859,1749119.571
sdd-pb,S,3,100,4,288,288,288,false,48,7258282,10410460.5,1998749.234
sdd-pb,S,3,100,4,200,200,200,false,48,1614292,1708295.199,1045091.926
sdd-pb,S,3,100,4,200,200,200,false,48,1590098,2264863.579,1180846.711
sdd-pb,S,3,100,4,200,200,200,false,48,1592390,2735204.199,784504.9794
sdd-pb,S,3,100,4,200,200,200,false,48,1585772,3320025.539,92423.2561
sdd-pb,S,3,100,4,200,200,200,false,48,1590503,2310704.159,626429.4162
sdd-pb,S,3,100,4,128,128,128,false,48,527936,1399614.619,63527.90582
sdd-pb,S,3,100,4,128,128,128,false,48,537677,591322,291913.1231
sdd-pb,S,3,100,4,128,128,128,false,48,527551,1213654.479,53759.39177
sdd-pb,S,3,100,4,128,128,128,false,48,525857,864912.7999,388800.27
sdd-pb,S,3,100,4,128,128,128,false,48,529406,1129126.619,44240.71021
sdd-pb,S,3,100,4,150,150,150,false,48,672529,1484223.319,575208.8171
sdd-pb,S,3,100,4,150,150,150,false,48,675857,1258925.659,588693.2544
sdd-pb,S,3,100,4,150,150,150,false,48,675420,1503066.059,25779.35181
sdd-pb,S,3,100,4,150,150,150,false,48,676449,1098149.279,251971.9044
sdd-pb,S,3,100,4,150,150,150,false,48,674160,1377546.679,12821.73924
sdd-pb,S,3,100,4,160,160,160,false,48,867449,1387019.459,590519.9475
sdd-pb,S,3,100,4,160,160,160,false,48,902629,1369003.559,527314.0989
sdd-pb,S,3,100,4,160,160,160,false,48,892616,1618688,407657.6104
sdd-pb,S,3,100,4,160,160,160,false,48,898365,1829507.159,41081.97618
sdd-pb,S,3,100,4,160,160,160,false,48,866972,1248659.479,432006.8091
sdd-pb,S,3,100,4,64,64,64,false,48,35866,45351.35999,20952.2971
sdd-pb,S,3,100,4,64,64,64,false,48,38583,78860.05999,12616.65109
sdd-pb,S,3,100,4,64,64,64,false,48,38449,87541.29999,1287.00409
sdd-pb,S,3,100,4,64,64,64,false,48,38781,97621.87999,1587.784439
sdd-pb,S,3,100,4,64,64,64,false,48,38534,111987.7599,2233.603765
sdd-pb,S,3,100,4,50,50,50,false,48,12822,25206.41999,5237.464383
sdd-pb,S,3,100,4,50,50,50,false,48,17388,24565.43999,264.3849587
sdd-pb,S,3,100,4,50,50,50,false,48,18172,24527.87999,101.4206369
sdd-pb,S,3,100,4,50,50,50,false,48,17225,24484.75999,160.6496262
sdd-pb,S,3,100,4,50,50,50,false,48,18657,25167.55999,141.1269159
sdd-pb,S,3,100,4,250,250,250,false,48,4864521,2326997.739,1442028.63
sdd-pb,S,3,100,4,250,250,250,false,48,4876925,3262163.279,661794.5505
sdd-pb,S,3,100,4,250,250,250,false,48,4902395,5612579.879,195196.5918
sdd-pb,S,3,100,4,250,250,250,false,48,4902465,5559114.579,936965.8364
sdd-pb,S,3,100,4,250,250,250,false,48,4886063,7027006.039,75542.66597
sdd-pb,S,3,100,4,96,96,96,false,48,128619,134299.6599,91236.30126
sdd-pb,S,3,100,4,96,96,96,false,48,130138,644107.5,22469.5462
sdd-pb,S,3,100,4,96,96,96,false,48,131135,631213.2599,10864.44096
sdd-pb,S,3,100,4,96,96,96,false,48,131734,624535.6199,31551.10731
sdd-pb,S,3,100,4,96,96,96,false,48,132110,600293.3199,8249.597799
sdd-pb,S,3,100,4,350,350,350,false,48,11309196,5875850.679,1178439.52
sdd-pb,S,3,100,4,350,350,350,false,48,11261349,10403105.57,5598042.926
sdd-pb,S,3,100,4,350,350,350,false,48,11260301,12187888.71,4583817.867
