algorithm,precision,dims,iterations,s,nx,ny,nz,cores_division,substrate_step,init_time,time,std_dev
lstmfpani,S,3,100,1,64,64,64,"1,12,12",1,48,18870.76,1280.790999
lstmfpani,S,3,100,1,64,64,64,"1,12,12",1,56,18893.64,1229.205626
lstmfpani,S,3,100,1,64,64,64,"1,12,12",1,55,18898.94,1215.881021
lstmfpani,S,3,100,1,64,64,64,"1,12,12",1,56,18917.94,1223.095588
lstmfpani,S,3,100,1,64,64,64,"1,12,12",1,55,18854.04,1205.342075
lstmfpani,S,3,100,1,50,50,50,"1,12,12",1,51,16382.44,22639.3294
lstmfpani,S,3,100,1,50,50,50,"1,12,12",1,52,13262.1,1081.510781
lstmfpani,S,3,100,1,50,50,50,"1,12,12",1,51,13179.26,1006.057291
lstmfpani,S,3,100,1,50,50,50,"1,12,12",1,54,13290.48,1080.287836
lstmfpani,S,3,100,1,50,50,50,"1,12,12",1,51,13237.4,1089.689148
lstmfpani,S,3,100,1,288,288,288,"1,12,12",1,72,499384.78,208064.0431
lstmfpani,S,3,100,1,288,288,288,"1,12,12",1,89,505401.32,202983.6926
lstmfpani,S,3,100,1,288,288,288,"1,12,12",1,63,472643.96,1939.635326
lstmfpani,S,3,100,1,288,288,288,"1,12,12",1,91,499125.96,157830.3123
lstmfpani,S,3,100,1,288,288,288,"1,12,12",1,61,473294.16,2504.944058
lstmfpani,S,3,100,1,192,192,192,"1,12,12",1,47,187656.64,219394.2125
lstmfpani,S,3,100,1,192,192,192,"1,12,12",1,54,157060.7,1882.817625
lstmfpani,S,3,100,1,192,192,192,"1,12,12",1,56,157768.98,1645.932568
lstmfpani,S,3,100,1,192,192,192,"1,12,12",1,53,161250.26,13865.75782
lstmfpani,S,3,100,1,192,192,192,"1,12,12",1,56,157795.1,1920.865308
lstmfpani,S,3,100,1,160,160,160,"1,12,12",1,49,116915.64,14514.29412
lstmfpani,S,3,100,1,160,160,160,"1,12,12",1,58,114236.32,5864.10351
lstmfpani,S,3,100,1,160,160,160,"1,12,12",1,58,114281.82,1469.999247
lstmfpani,S,3,100,1,160,160,160,"1,12,12",1,57,113338.2,1134.611158
lstmfpani,S,3,100,1,160,160,160,"1,12,12",1,55,113627.7,1496.565872
lstmfpani,S,3,100,1,350,350,350,"1,12,12",1,59,859607.66,27101.04435
lstmfpani,S,3,100,1,350,350,350,"1,12,12",1,101,859287.42,18667.44956
lstmfpani,S,3,100,1,350,350,350,"1,12,12",1,70,855362.16,18993.03053
lstmfpani,S,3,100,1,350,350,350,"1,12,12",1,60,899884.08,236804.341
lstmfpani,S,3,100,1,350,350,350,"1,12,12",1,75,858695,14564.32954
lstmfpani,S,3,100,1,96,96,96,"1,12,12",1,47,40639.22,45085.33565
lstmfpani,S,3,100,1,96,96,96,"1,12,12",1,59,33975.8,1470.434915
lstmfpani,S,3,100,1,96,96,96,"1,12,12",1,60,34271.44,1518.844036
lstmfpani,S,3,100,1,96,96,96,"1,12,12",1,58,34048.16,1482.459677
lstmfpani,S,3,100,1,96,96,96,"1,12,12",1,57,34315.56,1524.818011
lstmfpani,S,3,100,1,128,128,128,"1,12,12",1,47,100222.72,246675.0451
lstmfpani,S,3,100,1,128,128,128,"1,12,12",1,72,99851.02,235450.2879
lstmfpani,S,3,100,1,128,128,128,"1,12,12",1,52,66263.98,1442.670614
lstmfpani,S,3,100,1,128,128,128,"1,12,12",1,52,66325.86,1436.917367
lstmfpani,S,3,100,1,128,128,128,"1,12,12",1,52,66321.5,1401.895634
lstmfpani,S,3,100,1,150,150,150,"1,12,12",1,51,99468.36,24327.38619
lstmfpani,S,3,100,1,150,150,150,"1,12,12",1,71,95789.98,1668.469256
lstmfpani,S,3,100,1,150,150,150,"1,12,12",1,69,96414.32,1718.742359
lstmfpani,S,3,100,1,150,150,150,"1,12,12",1,69,95998.52,1618.878318
lstmfpani,S,3,100,1,150,150,150,"1,12,12",1,71,96528.24,1535.986934
lstmfpani,S,3,100,1,250,250,250,"1,12,12",1,54,341278.56,17638.59968
lstmfpani,S,3,100,1,250,250,250,"1,12,12",1,57,337472.78,1580.893764
lstmfpani,S,3,100,1,250,250,250,"1,12,12",1,58,337712.78,1345.276481
lstmfpani,S,3,100,1,250,250,250,"1,12,12",1,81,342546.56,18442.30213
lstmfpani,S,3,100,1,250,250,250,"1,12,12",1,86,337408.02,2357.882342
lstmfpani,S,3,100,1,300,300,300,"1,12,12",1,52,539322.88,18061.88192
lstmfpani,S,3,100,1,300,300,300,"1,12,12",1,90,535639.34,2544.873212
lstmfpani,S,3,100,1,300,300,300,"1,12,12",1,73,535919.74,2289.681243
lstmfpani,S,3,100,1,300,300,300,"1,12,12",1,83,542010.48,18596.87921
lstmfpani,S,3,100,1,300,300,300,"1,12,12",1,67,537344.2,1788.859402
lstmfpani,S,3,100,1,200,200,200,"1,12,12",1,51,192004.66,20829.45323
lstmfpani,S,3,100,1,200,200,200,"1,12,12",1,58,193674.68,15153.811
lstmfpani,S,3,100,1,200,200,200,"1,12,12",1,83,190129.06,2289.743535
lstmfpani,S,3,100,1,200,200,200,"1,12,12",1,63,189855.26,1667.63166
lstmfpani,S,3,100,1,200,200,200,"1,12,12",1,62,190151.52,1615.649458
lstmfpani,S,3,100,1,100,100,100,"1,12,12",1,51,43455.74,22087.42186
lstmfpani,S,3,100,1,100,100,100,"1,12,12",1,58,40731.08,1576.933288
lstmfpani,S,3,100,1,100,100,100,"1,12,12",1,57,40570.36,1581.47111
lstmfpani,S,3,100,1,100,100,100,"1,12,12",1,58,41136.42,1632.274316
lstmfpani,S,3,100,1,100,100,100,"1,12,12",1,58,40578.22,1562.825176
lstmfpani,S,3,100,1,256,256,256,"1,12,12",1,48,364327.18,29566.72409
lstmfpani,S,3,100,1,256,256,256,"1,12,12",1,55,359711.08,1737.23251
lstmfpani,S,3,100,1,256,256,256,"1,12,12",1,56,360670,1516.120628
lstmfpani,S,3,100,1,256,256,256,"1,12,12",1,78,439772.24,287706.291
lstmfpani,S,3,100,1,256,256,256,"1,12,12",1,146,441426.38,558211.0699
lstmfpani,S,3,100,1,400,400,400,"1,12,12",1,53,1275067.42,16155.71555
lstmfpani,S,3,100,1,400,400,400,"1,12,12",1,73,1294371.82,32285.06841
lstmfpani,S,3,100,1,400,400,400,"1,12,12",1,82,1296993.54,20397.78403
lstmfpani,S,3,100,1,400,400,400,"1,12,12",1,75,1311348.66,30437.6274
lstmfpani,S,3,100,1,400,400,400,"1,12,12",1,68,1354242.86,237385.7102
lstmfpani,S,3,100,1,224,224,224,"1,12,12",1,79,259783.26,21469.15848
lstmfpani,S,3,100,1,224,224,224,"1,12,12",1,64,256917.68,1733.164002
lstmfpani,S,3,100,1,224,224,224,"1,12,12",1,69,259250.88,1928.320841
lstmfpani,S,3,100,1,224,224,224,"1,12,12",1,70,262422.46,16859.34462
lstmfpani,S,3,100,1,224,224,224,"1,12,12",1,62,258034.22,1760.670705
lstmfpani,S,3,100,1,288,288,288,"1,3,48",1,54,446482.58,29586.88562
lstmfpani,S,3,100,1,288,288,288,"1,3,48",1,63,502789.52,336603.9896
lstmfpani,S,3,100,1,288,288,288,"1,3,48",1,68,440701.1,1570.371386
lstmfpani,S,3,100,1,288,288,288,"1,3,48",1,63,446312.76,17148.77197
lstmfpani,S,3,100,1,288,288,288,"1,3,48",1,60,441724.34,1462.039898
lstmfpani,S,3,100,1,192,192,192,"1,3,48",1,50,147244.64,14098.12432
lstmfpani,S,3,100,1,192,192,192,"1,3,48",1,64,147554.7,1715.82574
lstmfpani,S,3,100,1,192,192,192,"1,3,48",1,60,147569.5,1560.684712
lstmfpani,S,3,100,1,192,192,192,"1,3,48",1,60,152558.52,19745.34928
lstmfpani,S,3,100,1,192,192,192,"1,3,48",1,60,148136.04,1807.131727
lstmfpani,S,3,100,1,160,160,160,"1,3,48",1,51,108660.1,2870.568057
lstmfpani,S,3,100,1,160,160,160,"1,3,48",1,74,115066.18,46159.92893
lstmfpani,S,3,100,1,160,160,160,"1,3,48",1,62,108839.86,1302.512065
lstmfpani,S,3,100,1,160,160,160,"1,3,48",1,61,108710.28,1670.059999
lstmfpani,S,3,100,1,160,160,160,"1,3,48",1,61,108567.26,1325.451498
lstmfpani,S,3,100,1,350,350,350,"1,3,48",1,61,862724.74,20334.10029
lstmfpani,S,3,100,1,350,350,350,"1,3,48",1,70,877561.2,18636.12216
lstmfpani,S,3,100,1,350,350,350,"1,3,48",1,80,873118.6,2903.985999
lstmfpani,S,3,100,1,350,350,350,"1,3,48",1,64,879917.7,22901.36319
lstmfpani,S,3,100,1,350,350,350,"1,3,48",1,65,877286.3,18796.79129
lstmfpani,S,3,100,1,150,150,150,"1,3,48",1,74,136850.24,273369.7183
lstmfpani,S,3,100,1,150,150,150,"1,3,48",1,72,99042.68,5062.55649
lstmfpani,S,3,100,1,150,150,150,"1,3,48",1,57,98165.38,1001.297156
lstmfpani,S,3,100,1,150,150,150,"1,3,48",1,58,98008.06,1299.519287
lstmfpani,S,3,100,1,150,150,150,"1,3,48",1,58,98180.48,1169.980089
lstmfpani,S,3,100,1,250,250,250,"1,3,48",1,64,358319.66,17464.03841
lstmfpani,S,3,100,1,250,250,250,"1,3,48",1,63,353557.96,1588.87963
lstmfpani,S,3,100,1,250,250,250,"1,3,48",1,61,353331.12,1547.451565
lstmfpani,S,3,100,1,250,250,250,"1,3,48",1,80,365229.4,73881.2614
lstmfpani,S,3,100,1,250,250,250,"1,3,48",1,68,351034.08,1082.723748
lstmfpani,S,3,100,1,300,300,300,"1,3,48",1,57,659262.66,394687.3099
lstmfpani,S,3,100,1,300,300,300,"1,3,48",1,65,564447.3,3089.053507
lstmfpani,S,3,100,1,300,300,300,"1,3,48",1,88,578195.88,87520.39661
lstmfpani,S,3,100,1,300,300,300,"1,3,48",1,82,578037.18,119567.6823
lstmfpani,S,3,100,1,300,300,300,"1,3,48",1,63,562427.58,9852.679723
lstmfpani,S,3,100,1,200,200,200,"1,3,48",1,57,194052.52,15844.08031
lstmfpani,S,3,100,1,200,200,200,"1,3,48",1,61,190784.2,1705.95456
lstmfpani,S,3,100,1,200,200,200,"1,3,48",1,59,190847.7,1942.757002
lstmfpani,S,3,100,1,200,200,200,"1,3,48",1,58,190887.74,1871.291744
lstmfpani,S,3,100,1,200,200,200,"1,3,48",1,61,191036.86,1703.161002
lstmfpani,S,3,100,1,256,256,256,"1,3,48",1,54,365381.28,38165.26483
lstmfpani,S,3,100,1,256,256,256,"1,3,48",1,90,375451.44,78158.35758
lstmfpani,S,3,100,1,256,256,256,"1,3,48",1,68,361630.06,2133.202563
lstmfpani,S,3,100,1,256,256,256,"1,3,48",1,89,362946,2530.418835
lstmfpani,S,3,100,1,256,256,256,"1,3,48",1,66,366787.52,13342.82696
lstmfpani,S,3,100,1,400,400,400,"1,3,48",1,59,1318087.44,214489.2176
lstmfpani,S,3,100,1,400,400,400,"1,3,48",1,78,1311461.56,21188.31509
lstmfpani,S,3,100,1,400,400,400,"1,3,48",1,85,1347687.96,44297.08045
lstmfpani,S,3,100,1,400,400,400,"1,3,48",1,69,1341764.7,25753.66657
lstmfpani,S,3,100,1,400,400,400,"1,3,48",1,69,1342579.22,18314.16972
lstmfpani,S,3,100,1,224,224,224,"1,3,48",1,56,232584.14,1053.30385
lstmfpani,S,3,100,1,224,224,224,"1,3,48",1,64,232771.72,1074.717303
lstmfpani,S,3,100,1,224,224,224,"1,3,48",1,66,232696.74,1356.175576
lstmfpani,S,3,100,1,224,224,224,"1,3,48",1,59,236445.6,15596.25888
lstmfpani,S,3,100,1,224,224,224,"1,3,48",1,722,232902.06,2568.216038
lstmfpani,S,3,100,1,288,288,288,"1,4,36",1,57,455387.04,40160.71939
lstmfpani,S,3,100,1,288,288,288,"1,4,36",1,91,460916.08,106714.8985
lstmfpani,S,3,100,1,288,288,288,"1,4,36",1,56,449997.64,18353.78341
lstmfpani,S,3,100,1,288,288,288,"1,4,36",1,80,454921.04,56996.01229
lstmfpani,S,3,100,1,288,288,288,"1,4,36",1,59,446382.68,2592.147816
lstmfpani,S,3,100,1,192,192,192,"1,4,36",1,56,162260.76,22003.97845
lstmfpani,S,3,100,1,192,192,192,"1,4,36",1,67,159868.52,1710.803884
lstmfpani,S,3,100,1,192,192,192,"1,4,36",1,62,160022.58,1870.340024
lstmfpani,S,3,100,1,192,192,192,"1,4,36",1,61,160131.5,2023.069828
lstmfpani,S,3,100,1,192,192,192,"1,4,36",1,62,157182.84,1611.672316
lstmfpani,S,3,100,1,160,160,160,"1,4,36",1,47,103468.6,23185.08882
lstmfpani,S,3,100,1,160,160,160,"1,4,36",1,58,100338.7,1649.843838
lstmfpani,S,3,100,1,160,160,160,"1,4,36",1,56,100482.84,1314.379829
lstmfpani,S,3,100,1,160,160,160,"1,4,36",1,55,100410.08,1472.037307
lstmfpani,S,3,100,1,160,160,160,"1,4,36",1,55,100482.52,1503.833983
lstmfpani,S,3,100,1,350,350,350,"1,4,36",1,82,1002556.98,454200.5464
lstmfpani,S,3,100,1,350,350,350,"1,4,36",1,109,978002.6,533373.5754
lstmfpani,S,3,100,1,350,350,350,"1,4,36",1,913,928507.06,148158.0028
lstmfpani,S,3,100,1,350,350,350,"1,4,36",1,85,906879.38,13240.76571
lstmfpani,S,3,100,1,350,350,350,"1,4,36",1,88,904551.2,4867.005001
lstmfpani,S,3,100,1,128,128,128,"1,4,36",1,51,68315.24,41849.71656
lstmfpani,S,3,100,1,128,128,128,"1,4,36",1,63,66303.12,9660.383631
lstmfpani,S,3,100,1,128,128,128,"1,4,36",1,792,117234.8,244548.6768
lstmfpani,S,3,100,1,128,128,128,"1,4,36",1,62,60719.7,1660.777375
lstmfpani,S,3,100,1,128,128,128,"1,4,36",1,62,60888.94,1961.795202
lstmfpani,S,3,100,1,150,150,150,"1,4,36",1,58,95796.72,24335.83101
lstmfpani,S,3,100,1,150,150,150,"1,4,36",1,62,92433.68,1896.638642
lstmfpani,S,3,100,1,150,150,150,"1,4,36",1,60,91994.06,1812.569639
lstmfpani,S,3,100,1,150,150,150,"1,4,36",1,58,92278.48,1832.664544
lstmfpani,S,3,100,1,150,150,150,"1,4,36",1,59,92339.36,1821.996013
lstmfpani,S,3,100,1,250,250,250,"1,4,36",1,54,327976.66,42576.58423
lstmfpani,S,3,100,1,250,250,250,"1,4,36",1,86,318750.26,1836.237412
lstmfpani,S,3,100,1,250,250,250,"1,4,36",1,94,319255.74,1487.661908
lstmfpani,S,3,100,1,250,250,250,"1,4,36",1,62,379451.36,255313.2465
lstmfpani,S,3,100,1,250,250,250,"1,4,36",1,70,318547.8,1986.343042
lstmfpani,S,3,100,1,300,300,300,"1,4,36",1,52,609296.48,17390.01376
lstmfpani,S,3,100,1,300,300,300,"1,4,36",1,66,604063.2,19185.94093
lstmfpani,S,3,100,1,300,300,300,"1,4,36",1,91,652395.6,338254.5153
lstmfpani,S,3,100,1,300,300,300,"1,4,36",1,66,600018.52,1055.966121
lstmfpani,S,3,100,1,300,300,300,"1,4,36",1,66,604150.84,16161.98325
lstmfpani,S,3,100,1,200,200,200,"1,4,36",1,113,282433.76,755431.9376
lstmfpani,S,3,100,1,200,200,200,"1,4,36",1,93,217877.2,301108.208
lstmfpani,S,3,100,1,200,200,200,"1,4,36",1,62,175781.54,1915.751103
lstmfpani,S,3,100,1,200,200,200,"1,4,36",1,62,176304.2,1672.065298
lstmfpani,S,3,100,1,200,200,200,"1,4,36",1,62,176825.32,2036.001841
lstmfpani,S,3,100,1,256,256,256,"1,4,36",1,54,367513.96,1699.008816
lstmfpani,S,3,100,1,256,256,256,"1,4,36",1,58,371418.32,14671.79511
lstmfpani,S,3,100,1,256,256,256,"1,4,36",1,67,370875.72,1663.18919
lstmfpani,S,3,100,1,256,256,256,"1,4,36",1,68,370362.44,1168.13116
lstmfpani,S,3,100,1,256,256,256,"1,4,36",1,59,375095.6,19046.26778
lstmfpani,S,3,100,1,400,400,400,"1,4,36",1,59,1238646.7,24033.33289
lstmfpani,S,3,100,1,400,400,400,"1,4,36",1,75,1245078.84,22795.98489
lstmfpani,S,3,100,1,400,400,400,"1,4,36",1,73,1303048.32,238309.2611
lstmfpani,S,3,100,1,400,400,400,"1,4,36",1,77,1252438.98,18799.66847
lstmfpani,S,3,100,1,400,400,400,"1,4,36",1,76,1258739.5,19037.00537
lstmfpani,S,3,100,1,224,224,224,"1,4,36",1,50,240151.06,1727.304263
lstmfpani,S,3,100,1,224,224,224,"1,4,36",1,70,240169.5,1061.763161
lstmfpani,S,3,100,1,224,224,224,"1,4,36",1,65,239976.94,1154.16646
lstmfpani,S,3,100,1,224,224,224,"1,4,36",1,62,244477.46,15618.95637
lstmfpani,S,3,100,1,224,224,224,"1,4,36",1,64,240401.54,1579.403067
lstmfpani,S,3,100,1,288,288,288,"1,6,24",1,53,465565.26,17613.55
lstmfpani,S,3,100,1,288,288,288,"1,6,24",1,67,458831.72,1661.408162
lstmfpani,S,3,100,1,288,288,288,"1,6,24",1,67,463860.2,16442.10321
lstmfpani,S,3,100,1,288,288,288,"1,6,24",1,61,459960.66,2251.176436
lstmfpani,S,3,100,1,288,288,288,"1,6,24",1,63,459369.58,1751.287105
lstmfpani,S,3,100,1,192,192,192,"1,6,24",1,61,181999.78,252495.4937
lstmfpani,S,3,100,1,192,192,192,"1,6,24",1,71,151040.92,16165.23504
lstmfpani,S,3,100,1,192,192,192,"1,6,24",1,58,146143.84,2248.51522
lstmfpani,S,3,100,1,192,192,192,"1,6,24",1,57,146272.66,2237.674656
lstmfpani,S,3,100,1,192,192,192,"1,6,24",1,56,146076.68,1808.118143
lstmfpani,S,3,100,1,160,160,160,"1,6,24",1,47,99689.12,21252.45031
lstmfpani,S,3,100,1,160,160,160,"1,6,24",1,67,96343.54,1255.937454
lstmfpani,S,3,100,1,160,160,160,"1,6,24",1,63,96554.86,1449.200511
lstmfpani,S,3,100,1,160,160,160,"1,6,24",1,62,96682.64,1480.030848
lstmfpani,S,3,100,1,160,160,160,"1,6,24",1,62,96914.26,1591.174922
lstmfpani,S,3,100,1,350,350,350,"1,6,24",1,61,865444.02,24652.50532
lstmfpani,S,3,100,1,350,350,350,"1,6,24",1,71,865112.9,24247.70715
lstmfpani,S,3,100,1,350,350,350,"1,6,24",1,91,922344.68,289164.3042
lstmfpani,S,3,100,1,350,350,350,"1,6,24",1,62,864476.7,2492.029432
lstmfpani,S,3,100,1,350,350,350,"1,6,24",1,68,868773.36,27478.59759
lstmfpani,S,3,100,1,96,96,96,"1,6,24",1,46,28726.42,24241.90987
lstmfpani,S,3,100,1,96,96,96,"1,6,24",1,54,25419.1,1380.379531
lstmfpani,S,3,100,1,96,96,96,"1,6,24",1,53,25403.22,1334.505261
lstmfpani,S,3,100,1,96,96,96,"1,6,24",1,53,25494.16,1381.666463
lstmfpani,S,3,100,1,96,96,96,"1,6,24",1,56,25533.3,1371.015219
lstmfpani,S,3,100,1,128,128,128,"1,6,24",1,48,56645.34,21667.18605
lstmfpani,S,3,100,1,128,128,128,"1,6,24",1,57,53905.46,1646.567997
lstmfpani,S,3,100,1,128,128,128,"1,6,24",1,56,54083.98,1664.868577
lstmfpani,S,3,100,1,128,128,128,"1,6,24",1,55,54010,1613.356377
lstmfpani,S,3,100,1,128,128,128,"1,6,24",1,55,54138.1,1625.987482
lstmfpani,S,3,100,1,150,150,150,"1,6,24",1,49,85477.7,1591.276133
lstmfpani,S,3,100,1,150,150,150,"1,6,24",1,66,85486.92,1667.225718
lstmfpani,S,3,100,1,150,150,150,"1,6,24",1,63,85478.3,1481.201084
lstmfpani,S,3,100,1,150,150,150,"1,6,24",1,62,85660.5,1582.797059
lstmfpani,S,3,100,1,150,150,150,"1,6,24",1,63,85558.9,1575.804598
lstmfpani,S,3,100,1,250,250,250,"1,6,24",1,54,333817.52,42027.75126
lstmfpani,S,3,100,1,250,250,250,"1,6,24",1,66,325213.96,1787.160608
lstmfpani,S,3,100,1,250,250,250,"1,6,24",1,67,325304.84,1776.676553
lstmfpani,S,3,100,1,250,250,250,"1,6,24",1,68,331214.3,17243.18519
lstmfpani,S,3,100,1,250,250,250,"1,6,24",1,63,326563.78,1991.032258
lstmfpani,S,3,100,1,300,300,300,"1,6,24",1,60,528533.28,24676.86783
lstmfpani,S,3,100,1,300,300,300,"1,6,24",1,67,522420.6,2103.719373
lstmfpani,S,3,100,1,300,300,300,"1,6,24",1,62,521807.7,1709.390783
lstmfpani,S,3,100,1,300,300,300,"1,6,24",1,73,532108.26,17255.05093
lstmfpani,S,3,100,1,300,300,300,"1,6,24",1,67,527117.58,2010.492279
lstmfpani,S,3,100,1,200,200,200,"1,6,24",1,55,181800.52,42807.40371
lstmfpani,S,3,100,1,200,200,200,"1,6,24",1,78,177948.14,9010.489676
lstmfpani,S,3,100,1,200,200,200,"1,6,24",1,65,176705.34,1952.111079
lstmfpani,S,3,100,1,200,200,200,"1,6,24",1,65,176664.18,1578.181101
lstmfpani,S,3,100,1,200,200,200,"1,6,24",1,68,181052.88,17179.03185
lstmfpani,S,3,100,1,100,100,100,"1,6,24",1,47,31651.3,1597.464757
lstmfpani,S,3,100,1,100,100,100,"1,6,24",1,56,31549.6,1456.825219
lstmfpani,S,3,100,1,100,100,100,"1,6,24",1,56,31748.28,1466.591805
lstmfpani,S,3,100,1,100,100,100,"1,6,24",1,57,31727,1484.998384
lstmfpani,S,3,100,1,100,100,100,"1,6,24",1,58,31727.68,1461.347959
lstmfpani,S,3,100,1,256,256,256,"1,6,24",1,55,349771.18,1720.354274
lstmfpani,S,3,100,1,256,256,256,"1,6,24",1,65,349903.76,1104.191805
lstmfpani,S,3,100,1,256,256,256,"1,6,24",1,63,354442.76,20744.98062
lstmfpani,S,3,100,1,256,256,256,"1,6,24",1,66,349916.7,1502.785803
lstmfpani,S,3,100,1,256,256,256,"1,6,24",1,67,352841.14,1536.053228
lstmfpani,S,3,100,1,400,400,400,"1,6,24",1,56,1240204.46,22954.18885
lstmfpani,S,3,100,1,400,400,400,"1,6,24",1,76,1247289.02,21990.24849
lstmfpani,S,3,100,1,400,400,400,"1,6,24",1,66,1248041.74,20988.84022
lstmfpani,S,3,100,1,400,400,400,"1,6,24",1,71,1287945.1,253412.041
lstmfpani,S,3,100,1,400,400,400,"1,6,24",1,65,1244244.06,26862.72066
lstmfpani,S,3,100,1,224,224,224,"1,6,24",1,55,246544.78,48690.53699
lstmfpani,S,3,100,1,224,224,224,"1,6,24",1,97,258617.1,124127.5489
lstmfpani,S,3,100,1,224,224,224,"1,6,24",1,62,244233.32,20003.94219
lstmfpani,S,3,100,1,224,224,224,"1,6,24",1,60,240825.62,2068.22694
lstmfpani,S,3,100,1,224,224,224,"1,6,24",1,60,240908.34,1437.691756
lstmfpani,S,3,100,1,288,288,288,"1,24,6",1,60,574790.1,21204.65466
lstmfpani,S,3,100,1,288,288,288,"1,24,6",1,65,572140.08,13744.16567
lstmfpani,S,3,100,1,288,288,288,"1,24,6",1,69,576050.96,12364.28806
lstmfpani,S,3,100,1,288,288,288,"1,24,6",1,63,573248.12,1328.729117
lstmfpani,S,3,100,1,288,288,288,"1,24,6",1,71,580381.22,18327.27631
lstmfpani,S,3,100,1,192,192,192,"1,24,6",1,54,231996.64,918.3962927
lstmfpani,S,3,100,1,192,192,192,"1,24,6",1,58,236872.78,16292.23747
lstmfpani,S,3,100,1,192,192,192,"1,24,6",1,58,232356.52,1385.091033
lstmfpani,S,3,100,1,192,192,192,"1,24,6",1,60,232028.4,1157.214189
lstmfpani,S,3,100,1,192,192,192,"1,24,6",1,67,237766.74,2990.488842
lstmfpani,S,3,100,1,160,160,160,"1,24,6",1,48,177313.52,2125.995016
lstmfpani,S,3,100,1,160,160,160,"1,24,6",1,59,176666.22,15061.61167
lstmfpani,S,3,100,1,160,160,160,"1,24,6",1,57,177301.86,9776.020745
lstmfpani,S,3,100,1,160,160,160,"1,24,6",1,56,174317.9,2059.987837
lstmfpani,S,3,100,1,160,160,160,"1,24,6",1,61,174928.96,1652.386141
lstmfpani,S,3,100,1,350,350,350,"1,24,6",1,58,1018321.9,57605.91157
lstmfpani,S,3,100,1,350,350,350,"1,24,6",1,73,1010133.34,21729.42455
lstmfpani,S,3,100,1,350,350,350,"1,24,6",1,73,1008792.06,1862.085491
lstmfpani,S,3,100,1,350,350,350,"1,24,6",1,70,1064477.94,281658.3356
lstmfpani,S,3,100,1,350,350,350,"1,24,6",1,68,1015655.6,18131.30387
lstmfpani,S,3,100,1,96,96,96,"1,24,6",1,49,65062.04,1755.644508
lstmfpani,S,3,100,1,96,96,96,"1,24,6",1,64,64264.48,1676.338274
lstmfpani,S,3,100,1,96,96,96,"1,24,6",1,60,63802.44,1752.012559
lstmfpani,S,3,100,1,96,96,96,"1,24,6",1,58,64598.84,1677.358928
lstmfpani,S,3,100,1,96,96,96,"1,24,6",1,58,64500.54,1716.176858
lstmfpani,S,3,100,1,128,128,128,"1,24,6",1,48,121056.58,46400.33964
lstmfpani,S,3,100,1,128,128,128,"1,24,6",1,56,114372.54,587.5320658
lstmfpani,S,3,100,1,128,128,128,"1,24,6",1,55,119980,14588.65613
lstmfpani,S,3,100,1,128,128,128,"1,24,6",1,55,114987.08,762.4015435
lstmfpani,S,3,100,1,128,128,128,"1,24,6",1,55,114757.36,1020.838357
lstmfpani,S,3,100,1,150,150,150,"1,24,6",1,54,155650.54,1679.459785
lstmfpani,S,3,100,1,150,150,150,"1,24,6",1,64,155945.54,1762.245627
lstmfpani,S,3,100,1,150,150,150,"1,24,6",1,58,153202.78,1562.884977
lstmfpani,S,3,100,1,150,150,150,"1,24,6",1,58,160626.78,18846.66814
lstmfpani,S,3,100,1,150,150,150,"1,24,6",1,56,153506.7,1915.983552
lstmfpani,S,3,100,1,250,250,250,"1,24,6",1,52,420456.14,1683.406713
lstmfpani,S,3,100,1,250,250,250,"1,24,6",1,63,423252.16,19569.53151
lstmfpani,S,3,100,1,250,250,250,"1,24,6",1,58,420828.66,2005.754468
lstmfpani,S,3,100,1,250,250,250,"1,24,6",1,69,418009.56,1644.574853
lstmfpani,S,3,100,1,250,250,250,"1,24,6",1,62,422045.38,20008.34854
lstmfpani,S,3,100,1,300,300,300,"1,24,6",1,56,663366.94,2432.763
lstmfpani,S,3,100,1,300,300,300,"1,24,6",1,67,669762.78,19023.84658
lstmfpani,S,3,100,1,300,300,300,"1,24,6",1,77,671235.36,16374.67242
lstmfpani,S,3,100,1,300,300,300,"1,24,6",1,64,666802.6,1849.178639
lstmfpani,S,3,100,1,300,300,300,"1,24,6",1,63,671339.54,26061.87643
lstmfpani,S,3,100,1,200,200,200,"1,24,6",1,53,264290.9,15694.28657
lstmfpani,S,3,100,1,200,200,200,"1,24,6",1,63,261800.08,1851.262973
lstmfpani,S,3,100,1,200,200,200,"1,24,6",1,59,263889.32,1493.020863
lstmfpani,S,3,100,1,200,200,200,"1,24,6",1,65,322674.84,282535.5019
lstmfpani,S,3,100,1,200,200,200,"1,24,6",1,54,265427.66,17783.24936
lstmfpani,S,3,100,1,100,100,100,"1,24,6",1,48,69071.6,1797.248386
lstmfpani,S,3,100,1,100,100,100,"1,24,6",1,52,69179.52,1808.543693
lstmfpani,S,3,100,1,100,100,100,"1,24,6",1,50,69799.58,1778.091
lstmfpani,S,3,100,1,100,100,100,"1,24,6",1,61,69365.32,1930.958575
lstmfpani,S,3,100,1,100,100,100,"1,24,6",1,60,70021.98,1779.314255
lstmfpani,S,3,100,1,256,256,256,"1,24,6",1,48,468168.28,26032.57926
lstmfpani,S,3,100,1,256,256,256,"1,24,6",1,89,455222.5,2893.391085
lstmfpani,S,3,100,1,256,256,256,"1,24,6",1,59,508328.5,327901.2121
lstmfpani,S,3,100,1,256,256,256,"1,24,6",1,63,461026.38,18025.48991
