algorithm,precision,dims,iterations,s,nx,ny,nz,cores_division,substrate_step,init_time,time,std_dev
lstmfpai,S,3,100,1,64,64,64,"1,12,12",1,43,36093.68,23151.94821
lstmfpai,S,3,100,1,64,64,64,"1,12,12",1,74,32835.78,1544.591548
lstmfpai,S,3,100,1,64,64,64,"1,12,12",1,58,32985.7,1509.807951
lstmfpai,S,3,100,1,64,64,64,"1,12,12",1,63,33487.72,1532.805494
lstmfpai,S,3,100,1,64,64,64,"1,12,12",1,63,33951.82,1529.380903
lstmfpai,S,3,100,1,50,50,50,"1,12,12",1,52,26306.82,23618.76417
lstmfpai,S,3,100,1,50,50,50,"1,12,12",1,93,22916.06,1356.73233
lstmfpai,S,3,100,1,50,50,50,"1,12,12",1,124,22776.96,1377.068625
lstmfpai,S,3,100,1,50,50,50,"1,12,12",1,113,22136.1,1377.592425
lstmfpai,S,3,100,1,50,50,50,"1,12,12",1,123,22044.22,1334.268358
lstmfpai,S,3,100,1,288,288,288,"1,12,12",1,55,770284.28,352564.9412
lstmfpai,S,3,100,1,288,288,288,"1,12,12",1,78,714384.54,16853.63098
lstmfpai,S,3,100,1,288,288,288,"1,12,12",1,68,711761.36,2023.838331
lstmfpai,S,3,100,1,288,288,288,"1,12,12",1,81,716201.54,18901.51818
lstmfpai,S,3,100,1,288,288,288,"1,12,12",1,70,710993.42,1450.820845
lstmfpai,S,3,100,1,192,192,192,"1,12,12",1,88,249093.98,38502.95414
lstmfpai,S,3,100,1,192,192,192,"1,12,12",1,87,252941.46,21097.60961
lstmfpai,S,3,100,1,192,192,192,"1,12,12",1,66,246653.5,1380.616359
lstmfpai,S,3,100,1,192,192,192,"1,12,12",1,80,245484.1,894.0049944
lstmfpai,S,3,100,1,192,192,192,"1,12,12",1,63,244904.06,818.1342288
lstmfpai,S,3,100,1,160,160,160,"1,12,12",1,49,184196.64,2150.135091
lstmfpai,S,3,100,1,160,160,160,"1,12,12",1,64,182293.92,1678.889012
lstmfpai,S,3,100,1,160,160,160,"1,12,12",1,63,181716.08,1626.332658
lstmfpai,S,3,100,1,160,160,160,"1,12,12",1,65,186719.82,14590.76567
lstmfpai,S,3,100,1,160,160,160,"1,12,12",1,59,183795.58,2542.169271
lstmfpai,S,3,100,1,350,350,350,"1,12,12",1,77,1316112.9,26405.11734
lstmfpai,S,3,100,1,350,350,350,"1,12,12",1,107,1368741.64,274804.1626
lstmfpai,S,3,100,1,350,350,350,"1,12,12",1,102,1334695.62,18472.31501
lstmfpai,S,3,100,1,350,350,350,"1,12,12",1,77,1331566.1,17024.39433
lstmfpai,S,3,100,1,350,350,350,"1,12,12",1,85,1327518.84,19099.62291
lstmfpai,S,3,100,1,96,96,96,"1,12,12",1,156,69422.2,142528.5052
lstmfpai,S,3,100,1,96,96,96,"1,12,12",1,580,49430.56,1163.233204
lstmfpai,S,3,100,1,96,96,96,"1,12,12",1,78,49211.2,1359.17706
lstmfpai,S,3,100,1,96,96,96,"1,12,12",1,66,49409.78,1439.327236
lstmfpai,S,3,100,1,96,96,96,"1,12,12",1,64,49311.82,1511.890627
lstmfpai,S,3,100,1,128,128,128,"1,12,12",1,51,113944.52,41197.49818
lstmfpai,S,3,100,1,128,128,128,"1,12,12",1,62,109112.5,1319.013484
lstmfpai,S,3,100,1,128,128,128,"1,12,12",1,125,108947.68,1062.854373
lstmfpai,S,3,100,1,128,128,128,"1,12,12",1,92,108674.64,1173.119291
lstmfpai,S,3,100,1,128,128,128,"1,12,12",1,59,109053.34,977.7920354
lstmfpai,S,3,100,1,150,150,150,"1,12,12",1,48,162090.22,14584.78918
lstmfpai,S,3,100,1,150,150,150,"1,12,12",1,60,158146.82,1673.608923
lstmfpai,S,3,100,1,150,150,150,"1,12,12",1,59,158383.88,1825.025914
lstmfpai,S,3,100,1,150,150,150,"1,12,12",1,75,158055.44,1513.726569
lstmfpai,S,3,100,1,150,150,150,"1,12,12",1,96,157215,1644.121455
lstmfpai,S,3,100,1,250,250,250,"1,12,12",1,242,558478.38,209716.8546
lstmfpai,S,3,100,1,250,250,250,"1,12,12",1,108,531240.24,50221.63692
lstmfpai,S,3,100,1,250,250,250,"1,12,12",1,92,528614.66,21212.18497
lstmfpai,S,3,100,1,250,250,250,"1,12,12",1,71,524981.66,2122.547551
lstmfpai,S,3,100,1,250,250,250,"1,12,12",1,91,525059.06,7097.35235
lstmfpai,S,3,100,1,300,300,300,"1,12,12",1,59,833159.02,19132.43753
lstmfpai,S,3,100,1,300,300,300,"1,12,12",1,75,829073.64,2370.094165
lstmfpai,S,3,100,1,300,300,300,"1,12,12",1,69,835480.4,18477.93621
lstmfpai,S,3,100,1,300,300,300,"1,12,12",1,69,836709.74,19018.68328
lstmfpai,S,3,100,1,300,300,300,"1,12,12",1,72,888925.1,341820.4566
lstmfpai,S,3,100,1,200,200,200,"1,12,12",1,68,306555.92,43401.01834
lstmfpai,S,3,100,1,200,200,200,"1,12,12",1,80,305419.24,13029.01642
lstmfpai,S,3,100,1,200,200,200,"1,12,12",1,63,301159.9,1984.880281
lstmfpai,S,3,100,1,200,200,200,"1,12,12",1,59,300075.7,1692.002202
lstmfpai,S,3,100,1,200,200,200,"1,12,12",1,58,300298.06,1684.160745
lstmfpai,S,3,100,1,100,100,100,"1,12,12",1,47,65046.92,1784.753326
lstmfpai,S,3,100,1,100,100,100,"1,12,12",1,64,67086.56,5575.27787
lstmfpai,S,3,100,1,100,100,100,"1,12,12",1,59,67131.7,1600.203415
lstmfpai,S,3,100,1,100,100,100,"1,12,12",1,58,67145.06,1651.129231
lstmfpai,S,3,100,1,100,100,100,"1,12,12",1,64,66789.84,1627.918061
lstmfpai,S,3,100,1,256,256,256,"1,12,12",1,69,562716.78,22133.30132
lstmfpai,S,3,100,1,256,256,256,"1,12,12",1,72,620783.6,345132.9756
lstmfpai,S,3,100,1,256,256,256,"1,12,12",1,123,561880.76,2137.976722
lstmfpai,S,3,100,1,256,256,256,"1,12,12",1,73,563958.62,2269.466562
lstmfpai,S,3,100,1,256,256,256,"1,12,12",1,64,566791.96,15156.16058
lstmfpai,S,3,100,1,400,400,400,"1,12,12",1,72,1908833.62,33430.57029
lstmfpai,S,3,100,1,400,400,400,"1,12,12",1,112,1931705.46,310855.9403
lstmfpai,S,3,100,1,400,400,400,"1,12,12",1,84,1886645.2,42110.096
lstmfpai,S,3,100,1,400,400,400,"1,12,12",1,94,1882450.78,26527.27829
lstmfpai,S,3,100,1,400,400,400,"1,12,12",1,84,1883910.8,20562.20435
lstmfpai,S,3,100,1,224,224,224,"1,12,12",1,58,409556.22,12302.95916
lstmfpai,S,3,100,1,224,224,224,"1,12,12",1,18791,407052.84,3898.270654
lstmfpai,S,3,100,1,224,224,224,"1,12,12",1,61,405636.26,1708.297583
lstmfpai,S,3,100,1,224,224,224,"1,12,12",1,63,466652.12,262804.9408
lstmfpai,S,3,100,1,224,224,224,"1,12,12",1,68,406366.82,2285.35576
lstmfpai,S,3,100,1,64,64,64,"1,3,48",1,170,121414.26,405810.2134
lstmfpai,S,3,100,1,64,64,64,"1,3,48",1,63,36142.58,1229.743389
lstmfpai,S,3,100,1,64,64,64,"1,3,48",1,81,39752.98,27802.12406
lstmfpai,S,3,100,1,64,64,64,"1,3,48",1,63,36038.52,1071.036157
lstmfpai,S,3,100,1,64,64,64,"1,3,48",1,62,35824.76,1280.170154
lstmfpai,S,3,100,1,50,50,50,"1,3,48",1,52,24297.56,1392.402458
lstmfpai,S,3,100,1,50,50,50,"1,3,48",1,56,24286.38,1368.668885
lstmfpai,S,3,100,1,50,50,50,"1,3,48",1,87,24240.98,1371.849897
lstmfpai,S,3,100,1,50,50,50,"1,3,48",1,57,24378.56,1364.113502
lstmfpai,S,3,100,1,50,50,50,"1,3,48",1,56,24377.9,1442.882951
lstmfpai,S,3,100,1,288,288,288,"1,3,48",1,62,768337.8,29774.79873
lstmfpai,S,3,100,1,288,288,288,"1,3,48",1,76,757661.48,2779.027659
lstmfpai,S,3,100,1,288,288,288,"1,3,48",1,83,764260.28,20037.85436
lstmfpai,S,3,100,1,288,288,288,"1,3,48",1,79,757855.72,2171.572693
lstmfpai,S,3,100,1,288,288,288,"1,3,48",1,84,763815.48,19589.933
lstmfpai,S,3,100,1,192,192,192,"1,3,48",1,68,298668.38,2635.173253
lstmfpai,S,3,100,1,192,192,192,"1,3,48",1,67,303107.54,19337.46986
lstmfpai,S,3,100,1,192,192,192,"1,3,48",1,65,298513.84,1812.049374
lstmfpai,S,3,100,1,192,192,192,"1,3,48",1,63,298464.62,1861.811729
lstmfpai,S,3,100,1,192,192,192,"1,3,48",1,73,299986.24,1993.838184
lstmfpai,S,3,100,1,160,160,160,"1,3,48",1,2683,243793.5,159470.9342
lstmfpai,S,3,100,1,160,160,160,"1,3,48",1,74,221570.9,910.6910837
lstmfpai,S,3,100,1,160,160,160,"1,3,48",1,66,222029.66,1160.398373
lstmfpai,S,3,100,1,160,160,160,"1,3,48",1,73,221902.56,836.6814008
lstmfpai,S,3,100,1,160,160,160,"1,3,48",1,83,225639.94,14601.89999
lstmfpai,S,3,100,1,350,350,350,"1,3,48",1,74,1484961.1,21165.17567
lstmfpai,S,3,100,1,350,350,350,"1,3,48",1,81,1560799.78,288838.1292
lstmfpai,S,3,100,1,350,350,350,"1,3,48",1,87,1512449.14,27585.13152
lstmfpai,S,3,100,1,350,350,350,"1,3,48",1,112,1512390.74,16931.51535
lstmfpai,S,3,100,1,350,350,350,"1,3,48",1,83,1511651.26,19792.55604
lstmfpai,S,3,100,1,96,96,96,"1,3,48",1,51,58882.24,24221.54611
lstmfpai,S,3,100,1,96,96,96,"1,3,48",1,73,55482.42,1710.94166
lstmfpai,S,3,100,1,96,96,96,"1,3,48",1,71,55893.3,1851.941676
lstmfpai,S,3,100,1,96,96,96,"1,3,48",1,62,55514.66,1685.535388
lstmfpai,S,3,100,1,96,96,96,"1,3,48",1,64,55508.6,1683.921115
lstmfpai,S,3,100,1,128,128,128,"1,3,48",1,52,125773.42,28554.90351
lstmfpai,S,3,100,1,128,128,128,"1,3,48",1,65,118177.76,1080.084822
lstmfpai,S,3,100,1,128,128,128,"1,3,48",1,60,118401.16,893.0011503
lstmfpai,S,3,100,1,128,128,128,"1,3,48",1,98,118668.46,1495.466552
lstmfpai,S,3,100,1,128,128,128,"1,3,48",1,60,118550.24,611.6145701
lstmfpai,S,3,100,1,150,150,150,"1,3,48",1,48,208709.48,22001.791
lstmfpai,S,3,100,1,150,150,150,"1,3,48",1,70,203045.86,1733.431683
lstmfpai,S,3,100,1,150,150,150,"1,3,48",1,66,203022.56,1382.0555
lstmfpai,S,3,100,1,150,150,150,"1,3,48",1,63,202990.5,1672.850875
lstmfpai,S,3,100,1,150,150,150,"1,3,48",1,82,202908.08,1398.636462
lstmfpai,S,3,100,1,250,250,250,"1,3,48",1,59,602474.38,3443.868237
lstmfpai,S,3,100,1,250,250,250,"1,3,48",1,87,601795.82,37186.62742
lstmfpai,S,3,100,1,250,250,250,"1,3,48",1,72,597643.06,1505.342212
lstmfpai,S,3,100,1,250,250,250,"1,3,48",1,74,602701.2,24888.11624
lstmfpai,S,3,100,1,250,250,250,"1,3,48",1,76,654685.4,364912.3155
lstmfpai,S,3,100,1,300,300,300,"1,3,48",1,351,1017448.54,112213.3301
lstmfpai,S,3,100,1,300,300,300,"1,3,48",1,104,1010583.56,58033.13582
lstmfpai,S,3,100,1,300,300,300,"1,3,48",1,106,1010327.6,52713.41336
lstmfpai,S,3,100,1,300,300,300,"1,3,48",1,97,1058965.34,265781.4158
lstmfpai,S,3,100,1,300,300,300,"1,3,48",1,85,1003262.9,58072.80514
lstmfpai,S,3,100,1,200,200,200,"1,3,48",1,164,360413.5,23160.70505
lstmfpai,S,3,100,1,200,200,200,"1,3,48",1,83,360806.94,14873.21745
lstmfpai,S,3,100,1,200,200,200,"1,3,48",1,80,357805.06,1036.356877
lstmfpai,S,3,100,1,200,200,200,"1,3,48",1,105,361254.78,10570.40137
lstmfpai,S,3,100,1,200,200,200,"1,3,48",1,63,363977.44,15480.44456
lstmfpai,S,3,100,1,100,100,100,"1,3,48",1,49,70482.64,2931.353426
lstmfpai,S,3,100,1,100,100,100,"1,3,48",1,65,69949.16,1633.181562
lstmfpai,S,3,100,1,100,100,100,"1,3,48",1,85,70143.4,1642.542042
lstmfpai,S,3,100,1,100,100,100,"1,3,48",1,68,73871.46,13946.7174
lstmfpai,S,3,100,1,100,100,100,"1,3,48",1,140,70315.1,2124.013194
lstmfpai,S,3,100,1,256,256,256,"1,3,48",1,67,653381.1,1909.580344
lstmfpai,S,3,100,1,256,256,256,"1,3,48",1,71,709747.22,272018.0153
lstmfpai,S,3,100,1,256,256,256,"1,3,48",1,79,643980.98,1648.859491
lstmfpai,S,3,100,1,256,256,256,"1,3,48",1,79,656317.98,16920.81405
lstmfpai,S,3,100,1,256,256,256,"1,3,48",1,71,648937.34,1853.53354
lstmfpai,S,3,100,1,400,400,400,"1,3,48",1,104,2109952.92,30429.30933
lstmfpai,S,3,100,1,400,400,400,"1,3,48",1,95,2084872.4,21550.33175
lstmfpai,S,3,100,1,400,400,400,"1,3,48",1,89,2130938.14,200738.1665
lstmfpai,S,3,100,1,400,400,400,"1,3,48",1,82,2079884.08,19452.93489
lstmfpai,S,3,100,1,400,400,400,"1,3,48",1,79,2092860,31316.75016
lstmfpai,S,3,100,1,224,224,224,"1,3,48",1,59,494191.38,249234.5598
lstmfpai,S,3,100,1,224,224,224,"1,3,48",1,75,440629.78,17318.27105
lstmfpai,S,3,100,1,224,224,224,"1,3,48",1,77,437623.18,1553.931977
lstmfpai,S,3,100,1,224,224,224,"1,3,48",1,69,442324.6,17204.99352
lstmfpai,S,3,100,1,224,224,224,"1,3,48",1,68,437592.44,1717.08198
lstmfpai,S,3,100,1,64,64,64,"1,4,36",1,204,122616.9,648173.7983
lstmfpai,S,3,100,1,64,64,64,"1,4,36",1,83,58281.12,195440.7255
lstmfpai,S,3,100,1,64,64,64,"1,4,36",1,72,30190.6,1170.533195
lstmfpai,S,3,100,1,64,64,64,"1,4,36",1,94,29871,1068.269835
lstmfpai,S,3,100,1,64,64,64,"1,4,36",1,78,29794.2,1022.03677
lstmfpai,S,3,100,1,50,50,50,"1,4,36",1,49,20049.36,1342.661741
lstmfpai,S,3,100,1,50,50,50,"1,4,36",1,53,19888.46,1235.107594
lstmfpai,S,3,100,1,50,50,50,"1,4,36",1,51,19858.88,1240.799188
lstmfpai,S,3,100,1,50,50,50,"1,4,36",1,51,20027.88,1369.86247
lstmfpai,S,3,100,1,50,50,50,"1,4,36",1,52,19698.86,1214.105333
lstmfpai,S,3,100,1,288,288,288,"1,4,36",1,53,729348.18,25540.40635
lstmfpai,S,3,100,1,288,288,288,"1,4,36",1,78,721722.3,939.8518873
lstmfpai,S,3,100,1,288,288,288,"1,4,36",1,92,728398.28,17099.20291
lstmfpai,S,3,100,1,288,288,288,"1,4,36",1,75,725063.52,16614.35504
lstmfpai,S,3,100,1,288,288,288,"1,4,36",1,82,777233.38,315598.3941
lstmfpai,S,3,100,1,192,192,192,"1,4,36",1,67,305308.92,15773.21679
lstmfpai,S,3,100,1,192,192,192,"1,4,36",1,62,301362.66,2600.031189
lstmfpai,S,3,100,1,192,192,192,"1,4,36",1,65,301282.54,2328.390991
lstmfpai,S,3,100,1,192,192,192,"1,4,36",1,77,297553.68,1997.906268
lstmfpai,S,3,100,1,192,192,192,"1,4,36",1,64,359924.96,345478.2773
lstmfpai,S,3,100,1,160,160,160,"1,4,36",1,55,193998.6,1546.44114
lstmfpai,S,3,100,1,160,160,160,"1,4,36",1,73,194784.28,1539.888438
lstmfpai,S,3,100,1,160,160,160,"1,4,36",1,64,197159.76,7900.578583
lstmfpai,S,3,100,1,160,160,160,"1,4,36",1,72,196485.36,11545.97886
lstmfpai,S,3,100,1,160,160,160,"1,4,36",1,62,194507.62,1466.202631
lstmfpai,S,3,100,1,350,350,350,"1,4,36",1,73,1332969.38,31365.97333
lstmfpai,S,3,100,1,350,350,350,"1,4,36",1,88,1334403.28,33676.13941
lstmfpai,S,3,100,1,350,350,350,"1,4,36",1,76,1330502.54,30019.49294
lstmfpai,S,3,100,1,350,350,350,"1,4,36",1,75,1328649.44,20694.61908
lstmfpai,S,3,100,1,350,350,350,"1,4,36",1,84,1331064.12,20255.87098
lstmfpai,S,3,100,1,96,96,96,"1,4,36",1,47,50488.14,1629.163368
lstmfpai,S,3,100,1,96,96,96,"1,4,36",1,68,50405.02,1639.884917
lstmfpai,S,3,100,1,96,96,96,"1,4,36",1,57,50493.58,1665.463204
lstmfpai,S,3,100,1,96,96,96,"1,4,36",1,59,50495.96,1600.533286
lstmfpai,S,3,100,1,96,96,96,"1,4,36",1,63,50463.82,1570.843209
lstmfpai,S,3,100,1,128,128,128,"1,4,36",1,47,107772.24,25859.98408
lstmfpai,S,3,100,1,128,128,128,"1,4,36",1,62,104352.44,1526.564537
lstmfpai,S,3,100,1,128,128,128,"1,4,36",1,61,104188.32,1725.676417
lstmfpai,S,3,100,1,128,128,128,"1,4,36",1,60,104521.3,1477.115476
lstmfpai,S,3,100,1,128,128,128,"1,4,36",1,59,104398.6,1485.858755
lstmfpai,S,3,100,1,150,150,150,"1,4,36",1,52,177861.06,1966.370447
lstmfpai,S,3,100,1,150,150,150,"1,4,36",1,73,181648.92,14116.27241
lstmfpai,S,3,100,1,150,150,150,"1,4,36",1,66,177836.06,1600.138824
lstmfpai,S,3,100,1,150,150,150,"1,4,36",1,85,177929.96,1806.161222
lstmfpai,S,3,100,1,150,150,150,"1,4,36",1,73,178140.96,1756.354622
lstmfpai,S,3,100,1,250,250,250,"1,4,36",1,60,529688,31215.47045
lstmfpai,S,3,100,1,250,250,250,"1,4,36",1,75,576561.6,296598.6845
lstmfpai,S,3,100,1,250,250,250,"1,4,36",1,78,523898.92,11083.52909
lstmfpai,S,3,100,1,250,250,250,"1,4,36",1,77,527869.16,14395.59203
lstmfpai,S,3,100,1,250,250,250,"1,4,36",1,70,525262.58,1599.780736
lstmfpai,S,3,100,1,300,300,300,"1,4,36",1,60,925282.46,20225.09816
lstmfpai,S,3,100,1,300,300,300,"1,4,36",1,69,973293.18,308724.443
lstmfpai,S,3,100,1,300,300,300,"1,4,36",1,88,926869.1,25787.20306
lstmfpai,S,3,100,1,300,300,300,"1,4,36",1,70,924489.08,11078.7265
lstmfpai,S,3,100,1,300,300,300,"1,4,36",1,97,929545.34,34874.66097
lstmfpai,S,3,100,1,200,200,200,"1,4,36",1,60,312606.04,1656.343068
lstmfpai,S,3,100,1,200,200,200,"1,4,36",1,88,312326.66,1788.365875
lstmfpai,S,3,100,1,200,200,200,"1,4,36",1,72,315829.68,17631.76747
lstmfpai,S,3,100,1,200,200,200,"1,4,36",1,73,311968.9,1378.402151
lstmfpai,S,3,100,1,200,200,200,"1,4,36",1,75,312221.7,1494.257879
lstmfpai,S,3,100,1,100,100,100,"1,4,36",1,45,60155.32,25396.05309
lstmfpai,S,3,100,1,100,100,100,"1,4,36",1,70,57118.92,1533.328638
lstmfpai,S,3,100,1,100,100,100,"1,4,36",1,56,56583.82,1513.738705
lstmfpai,S,3,100,1,100,100,100,"1,4,36",1,68,56890.8,1559.041475
lstmfpai,S,3,100,1,100,100,100,"1,4,36",1,63,56611.22,1538.546214
lstmfpai,S,3,100,1,256,256,256,"1,4,36",1,55,612633.84,25454.19958
lstmfpai,S,3,100,1,256,256,256,"1,4,36",1,72,608269.06,13265.5838
lstmfpai,S,3,100,1,256,256,256,"1,4,36",1,76,605748.44,1872.926706
lstmfpai,S,3,100,1,256,256,256,"1,4,36",1,75,610760.4,28014.25406
lstmfpai,S,3,100,1,256,256,256,"1,4,36",1,2056,606641.32,1562.844374
lstmfpai,S,3,100,1,400,400,400,"1,4,36",1,264,2110036.28,493813.9454
lstmfpai,S,3,100,1,400,400,400,"1,4,36",1,73,2008512.44,23670.60113
lstmfpai,S,3,100,1,400,400,400,"1,4,36",1,73,2087876.56,342112.2333
lstmfpai,S,3,100,1,400,400,400,"1,4,36",1,72,2056507.48,23910.58665
lstmfpai,S,3,100,1,400,400,400,"1,4,36",1,81,2041133.08,30077.81736
lstmfpai,S,3,100,1,224,224,224,"1,4,36",1,51,424270.82,15410.57695
lstmfpai,S,3,100,1,224,224,224,"1,4,36",1,72,419929.52,2474.113718
lstmfpai,S,3,100,1,224,224,224,"1,4,36",1,67,420087.56,2521.752987
lstmfpai,S,3,100,1,224,224,224,"1,4,36",1,73,424564.72,20215.59857
lstmfpai,S,3,100,1,224,224,224,"1,4,36",1,62,419202.92,2800.629764
lstmfpai,S,3,100,1,64,64,64,"1,6,24",1,75,27999.6,1498.429698
lstmfpai,S,3,100,1,64,64,64,"1,6,24",1,50,28402.82,1385.387032
lstmfpai,S,3,100,1,64,64,64,"1,6,24",1,50,28277.76,1356.603797
lstmfpai,S,3,100,1,64,64,64,"1,6,24",1,52,28482.72,1330.484348
lstmfpai,S,3,100,1,64,64,64,"1,6,24",1,53,28331.48,1359.217131
lstmfpai,S,3,100,1,50,50,50,"1,6,24",1,60,18175.02,1222.743857
lstmfpai,S,3,100,1,50,50,50,"1,6,24",1,55,18235.02,1270.737605
lstmfpai,S,3,100,1,50,50,50,"1,6,24",1,74,18437.46,1728.376778
lstmfpai,S,3,100,1,50,50,50,"1,6,24",1,56,18482.3,1291.102231
lstmfpai,S,3,100,1,50,50,50,"1,6,24",1,56,18060.18,1178.768199
lstmfpai,S,3,100,1,288,288,288,"1,6,24",1,58,694882.82,39195.52253
lstmfpai,S,3,100,1,288,288,288,"1,6,24",1,68,691247.16,23220.5529
lstmfpai,S,3,100,1,288,288,288,"1,6,24",1,79,687965.14,3088.303612
lstmfpai,S,3,100,1,288,288,288,"1,6,24",1,76,746195.62,259488.4041
lstmfpai,S,3,100,1,288,288,288,"1,6,24",1,72,692346.54,19387.27341
lstmfpai,S,3,100,1,192,192,192,"1,6,24",1,58,312756.54,301615.014
lstmfpai,S,3,100,1,192,192,192,"1,6,24",1,1674,252340,1094.323736
lstmfpai,S,3,100,1,192,192,192,"1,6,24",1,74,252543.94,1148.355144
lstmfpai,S,3,100,1,192,192,192,"1,6,24",1,61,258392.12,16145.3887
lstmfpai,S,3,100,1,192,192,192,"1,6,24",1,64,253690.44,1383.54565
lstmfpai,S,3,100,1,160,160,160,"1,6,24",1,62,177836.12,11199.08345
lstmfpai,S,3,100,1,160,160,160,"1,6,24",1,67,174886.94,1721.980702
lstmfpai,S,3,100,1,160,160,160,"1,6,24",1,63,174360.24,1538.138376
lstmfpai,S,3,100,1,160,160,160,"1,6,24",1,1605,174582.48,1738.101484
lstmfpai,S,3,100,1,160,160,160,"1,6,24",1,66,174374.28,1560.686772
lstmfpai,S,3,100,1,350,350,350,"1,6,24",1,82,1324636.2,21638.99974
lstmfpai,S,3,100,1,350,350,350,"1,6,24",1,72,1314959.12,20202.84278
lstmfpai,S,3,100,1,350,350,350,"1,6,24",1,77,1315534.32,24576.06157
lstmfpai,S,3,100,1,350,350,350,"1,6,24",1,85,1317247.16,16964.30132
lstmfpai,S,3,100,1,350,350,350,"1,6,24",1,82,1366292.74,333690.4132
lstmfpai,S,3,100,1,96,96,96,"1,6,24",1,51,43155.22,1568.755268
lstmfpai,S,3,100,1,96,96,96,"1,6,24",1,53,43135.22,1609.382829
lstmfpai,S,3,100,1,96,96,96,"1,6,24",1,54,43088.54,1571.611151
lstmfpai,S,3,100,1,96,96,96,"1,6,24",1,54,43230.78,1604.273297
lstmfpai,S,3,100,1,96,96,96,"1,6,24",1,54,43270.44,1646.435874
lstmfpai,S,3,100,1,128,128,128,"1,6,24",1,47,106286.54,24613.49226
lstmfpai,S,3,100,1,128,128,128,"1,6,24",1,132,103654.46,1210.371351
lstmfpai,S,3,100,1,128,128,128,"1,6,24",1,94,103639.02,1178.532248
lstmfpai,S,3,100,1,128,128,128,"1,6,24",1,68,103354.64,1115.546337
lstmfpai,S,3,100,1,128,128,128,"1,6,24",1,107,103392.1,1181.663713
lstmfpai,S,3,100,1,150,150,150,"1,6,24",1,48,163696.3,44172.24534
lstmfpai,S,3,100,1,150,150,150,"1,6,24",1,57,157317.66,1578.319684
lstmfpai,S,3,100,1,150,150,150,"1,6,24",1,57,157103.98,1498.403811
lstmfpai,S,3,100,1,150,150,150,"1,6,24",1,81,157357.96,1460.919669
lstmfpai,S,3,100,1,150,150,150,"1,6,24",1,76,157349.98,1457.598978
lstmfpai,S,3,100,1,250,250,250,"1,6,24",1,68,578365.86,291222.6759
lstmfpai,S,3,100,1,250,250,250,"1,6,24",1,82,523845.26,7863.515867
lstmfpai,S,3,100,1,250,250,250,"1,6,24",1,59,527369.18,20115.44159
lstmfpai,S,3,100,1,250,250,250,"1,6,24",1,75,523540.14,1997.644022
lstmfpai,S,3,100,1,250,250,250,"1,6,24",1,57,527927.56,15688.91547
lstmfpai,S,3,100,1,300,300,300,"1,6,24",1,6506,984558.82,913198.4932
lstmfpai,S,3,100,1,300,300,300,"1,6,24",1,86,913962.58,253822.7755
lstmfpai,S,3,100,1,300,300,300,"1,6,24",1,92,858996.68,16627.04837
lstmfpai,S,3,100,1,300,300,300,"1,6,24",1,80,860372.86,32691.16729
lstmfpai,S,3,100,1,300,300,300,"1,6,24",1,511,854188.24,14930.04557
lstmfpai,S,3,100,1,200,200,200,"1,6,24",1,67,300534.14,17945.60863
lstmfpai,S,3,100,1,200,200,200,"1,6,24",1,85,295826.52,1924.382335
lstmfpai,S,3,100,1,200,200,200,"1,6,24",1,68,295459.26,1505.279626
lstmfpai,S,3,100,1,200,200,200,"1,6,24",1,78,295926.04,1654.304542
lstmfpai,S,3,100,1,200,200,200,"1,6,24",1,77,299870.32,15680.59601
lstmfpai,S,3,100,1,100,100,100,"1,6,24",1,241,147287.24,639482.8615
lstmfpai,S,3,100,1,100,100,100,"1,6,24",1,95,56066.14,1133.538001
lstmfpai,S,3,100,1,100,100,100,"1,6,24",1,68,56182.28,1531.236677
lstmfpai,S,3,100,1,100,100,100,"1,6,24",1,71,55778.12,1153.829461
lstmfpai,S,3,100,1,100,100,100,"1,6,24",1,60,55848.22,1519.293129
lstmfpai,S,3,100,1,256,256,256,"1,6,24",1,52,562287.26,21766.11747
lstmfpai,S,3,100,1,256,256,256,"1,6,24",1,60,557510.62,1828.264192
lstmfpai,S,3,100,1,256,256,256,"1,6,24",1,68,561817.88,16343.83388
lstmfpai,S,3,100,1,256,256,256,"1,6,24",1,69,558215.76,2270.069731
lstmfpai,S,3,100,1,256,256,256,"1,6,24",1,64,563014.86,16232.23648
lstmfpai,S,3,100,1,400,400,400,"1,6,24",1,79,1918489.72,23333.61019
lstmfpai,S,3,100,1,400,400,400,"1,6,24",1,89,1895046.84,28093.91389
lstmfpai,S,3,100,1,400,400,400,"1,6,24",1,3406,1937805.18,279629.6104
lstmfpai,S,3,100,1,400,400,400,"1,6,24",1,124,1901742.14,28391.95851
lstmfpai,S,3,100,1,400,400,400,"1,6,24",1,94,1892994.8,33616.22185
lstmfpai,S,3,100,1,224,224,224,"1,6,24",1,55,403562.04,42883.68092
lstmfpai,S,3,100,1,224,224,224,"1,6,24",1,86,394914.02,15240.59952
lstmfpai,S,3,100,1,224,224,224,"1,6,24",1,81,394068.38,33088.5695
lstmfpai,S,3,100,1,224,224,224,"1,6,24",1,73,393998.08,16516.46647
lstmfpai,S,3,100,1,224,224,224,"1,6,24",1,65,389305.86,1609.482451
lstmfpai,S,3,100,1,64,64,64,"1,24,6",1,184,142901.06,588103.8718
lstmfpai,S,3,100,1,64,64,64,"1,24,6",1,60,58490.36,1798.909178
lstmfpai,S,3,100,1,64,64,64,"1,24,6",1,59,57595.8,1618.211247
