algorithm,precision,dims,iterations,s,nx,ny,nz,substrate_step,x_tile_size,init_time,time,std_dev
lstmdtfai,S,3,100,1,64,64,64,1,10000,1,5423.6,532.813138
lstmdtfai,S,3,100,1,64,64,64,1,10000,4,5308.32,28.95406016
lstmdtfai,S,3,100,1,64,64,64,1,10000,3,5301.32,40.95189373
lstmdtfai,S,3,100,1,64,64,64,1,10000,4,5288.16,41.80208607
lstmdtfai,S,3,100,1,64,64,64,1,10000,4,5313.04,42.0385347
lstmdtfai,S,3,100,1,500,500,500,1,10000,11,927602.48,3511.560885
lstmdtfai,S,3,100,1,500,500,500,1,10000,12,926981.04,3425.64624
lstmdtfai,S,3,100,1,500,500,500,1,10000,18,836703.04,88587.24299
lstmdtfai,S,3,100,1,500,500,500,1,10000,18,919710.22,23538.01582
lstmdtfai,S,3,100,1,500,500,500,1,10000,13,843062.4,64904.53282
lstmdtfai,S,3,100,1,1000,1000,1000,1,10000,29,12714757.44,1879569.456
lstmdtfai,S,3,100,1,1000,1000,1000,1,10000,30,17811426.32,442996.729
lstmdtfai,S,3,100,1,1000,1000,1000,1,10000,28,13106356.42,2826364.506
lstmdtfai,S,3,100,1,1000,1000,1000,1,10000,28,17632167.42,285874.5507
lstmdtfai,S,3,100,1,1000,1000,1000,1,10000,30,17726896.66,588545.7488
lstmdtfai,S,3,100,1,50,50,50,1,10000,1,2582.96,343.5385836
lstmdtfai,S,3,100,1,50,50,50,1,10000,4,2492.24,19.41912459
lstmdtfai,S,3,100,1,50,50,50,1,10000,2,2507.92,20.57069761
lstmdtfai,S,3,100,1,50,50,50,1,10000,2,2525.26,16.04968536
lstmdtfai,S,3,100,1,50,50,50,1,10000,2,2536.08,21.84018315
lstmdtfai,S,3,100,1,288,288,288,1,10000,6,116078.54,10771.56876
lstmdtfai,S,3,100,1,288,288,288,1,10000,9,122591.96,4438.864192
lstmdtfai,S,3,100,1,288,288,288,1,10000,6,110684.64,4083.067772
lstmdtfai,S,3,100,1,288,288,288,1,10000,6,109474.24,273.5784027
lstmdtfai,S,3,100,1,288,288,288,1,10000,11,109581.02,260.6949551
lstmdtfai,S,3,100,1,192,192,192,1,10000,4,31869.76,765.8035142
lstmdtfai,S,3,100,1,192,192,192,1,10000,5,32567.62,124.2405554
lstmdtfai,S,3,100,1,192,192,192,1,10000,4,32325.5,68.95077955
lstmdtfai,S,3,100,1,192,192,192,1,10000,5,32016.24,81.64987691
lstmdtfai,S,3,100,1,192,192,192,1,10000,4,32015.78,61.60723659
lstmdtfai,S,3,100,1,160,160,160,1,10000,3,28609.38,964.7117681
lstmdtfai,S,3,100,1,160,160,160,1,10000,4,28488.7,72.71182847
lstmdtfai,S,3,100,1,160,160,160,1,10000,4,28571.7,73.34909679
lstmdtfai,S,3,100,1,160,160,160,1,10000,5,28593.28,69.11874999
lstmdtfai,S,3,100,1,160,160,160,1,10000,4,28578.06,86.39291869
lstmdtfai,S,3,100,1,350,350,350,1,10000,8,222460.24,2079.339853
lstmdtfai,S,3,100,1,350,350,350,1,10000,9,223228.24,370.6872838
lstmdtfai,S,3,100,1,350,350,350,1,10000,8,204661.74,4766.087602
lstmdtfai,S,3,100,1,350,350,350,1,10000,12,222159.34,323.5027425
lstmdtfai,S,3,100,1,350,350,350,1,10000,8,221342.86,5155.136891
lstmdtfai,S,3,100,1,96,96,96,1,10000,2,9284.46,544.6050022
lstmdtfai,S,3,100,1,96,96,96,1,10000,3,9193.68,42.32939404
lstmdtfai,S,3,100,1,96,96,96,1,10000,2,9183.42,34.76094935
lstmdtfai,S,3,100,1,96,96,96,1,10000,2,9192.62,41.49838069
lstmdtfai,S,3,100,1,96,96,96,1,10000,2,9217.88,33.62001785
lstmdtfai,S,3,100,1,128,128,128,1,10000,3,17356.14,872.3919534
lstmdtfai,S,3,100,1,128,128,128,1,10000,3,17304.14,95.53826668
lstmdtfai,S,3,100,1,128,128,128,1,10000,3,17347.12,74.71696996
lstmdtfai,S,3,100,1,128,128,128,1,10000,3,17400.46,67.35672498
lstmdtfai,S,3,100,1,128,128,128,1,10000,3,17419.14,64.75739649
lstmdtfai,S,3,100,1,150,150,150,1,10000,3,21260.66,851.7854333
lstmdtfai,S,3,100,1,150,150,150,1,10000,4,22564.52,54.18237352
lstmdtfai,S,3,100,1,150,150,150,1,10000,4,23418.2,53.07164968
lstmdtfai,S,3,100,1,150,150,150,1,10000,3,21294.86,47.69948008
lstmdtfai,S,3,100,1,150,150,150,1,10000,4,21273.96,37.61699616
lstmdtfai,S,3,100,1,250,250,250,1,10000,6,70009.16,533.9841706
lstmdtfai,S,3,100,1,250,250,250,1,10000,7,70346.36,113.2812006
lstmdtfai,S,3,100,1,250,250,250,1,10000,6,70358.4,120.9429618
lstmdtfai,S,3,100,1,250,250,250,1,10000,6,70291.98,94.68505479
lstmdtfai,S,3,100,1,250,250,250,1,10000,6,70375.78,108.9560076
lstmdtfai,S,3,100,1,300,300,300,1,10000,6,140595.04,1381.656353
lstmdtfai,S,3,100,1,300,300,300,1,10000,7,141274.2,163.0325121
lstmdtfai,S,3,100,1,300,300,300,1,10000,7,119679.46,5327.284769
lstmdtfai,S,3,100,1,300,300,300,1,10000,10,119327.32,473.0551951
lstmdtfai,S,3,100,1,300,300,300,1,10000,12,118281.46,259.1885962
lstmdtfai,S,3,100,1,600,600,600,1,10000,14,2397964.06,386214.8216
lstmdtfai,S,3,100,1,600,600,600,1,10000,15,1834818.58,535471.4172
lstmdtfai,S,3,100,1,600,600,600,1,10000,14,2232496.24,281468.9305
lstmdtfai,S,3,100,1,600,600,600,1,10000,22,2540653.46,12272.72977
lstmdtfai,S,3,100,1,600,600,600,1,10000,16,2087391.3,61975.53053
lstmdtfai,S,3,100,1,800,800,800,1,10000,17,5664656.9,1252836.973
lstmdtfai,S,3,100,1,800,800,800,1,10000,20,5694923.42,1560833.107
lstmdtfai,S,3,100,1,800,800,800,1,10000,19,6180787.94,1817797.576
lstmdtfai,S,3,100,1,800,800,800,1,10000,24,8013646.5,373106.1826
lstmdtfai,S,3,100,1,800,800,800,1,10000,19,8144432.72,502542.8756
lstmdtfai,S,3,100,1,200,200,200,1,10000,4,49282.6,438.7742016
lstmdtfai,S,3,100,1,200,200,200,1,10000,5,49455.32,89.41866472
lstmdtfai,S,3,100,1,200,200,200,1,10000,5,49564.34,240.1948884
lstmdtfai,S,3,100,1,200,200,200,1,10000,5,49456.52,64.51828888
lstmdtfai,S,3,100,1,200,200,200,1,10000,4,49523.44,74.01274485
lstmdtfai,S,3,100,1,100,100,100,1,10000,2,9998.74,1060.192488
lstmdtfai,S,3,100,1,100,100,100,1,10000,3,9885.62,36.31522546
lstmdtfai,S,3,100,1,100,100,100,1,10000,3,9888.26,42.02180862
lstmdtfai,S,3,100,1,100,100,100,1,10000,3,9892.74,42.22028422
lstmdtfai,S,3,100,1,100,100,100,1,10000,3,9911.16,47.63165334
lstmdtfai,S,3,100,1,450,450,450,1,10000,11,537428.1,22079.59137
lstmdtfai,S,3,100,1,450,450,450,1,10000,13,530306.16,1988.391695
lstmdtfai,S,3,100,1,450,450,450,1,10000,12,425750.98,33629.57241
lstmdtfai,S,3,100,1,450,450,450,1,10000,42,542749.78,9035.085149
lstmdtfai,S,3,100,1,450,450,450,1,10000,13,523539.38,2808.376263
lstmdtfai,S,3,100,1,256,256,256,1,10000,5,80634.24,747.9611904
lstmdtfai,S,3,100,1,256,256,256,1,10000,7,81074.34,283.0170744
lstmdtfai,S,3,100,1,256,256,256,1,10000,7,80548.1,120.0476989
lstmdtfai,S,3,100,1,256,256,256,1,10000,6,81019.96,198.3347635
lstmdtfai,S,3,100,1,256,256,256,1,10000,6,80545.16,248.2388656
lstmdtfai,S,3,100,1,400,400,400,1,10000,9,316661.06,9466.391402
lstmdtfai,S,3,100,1,400,400,400,1,10000,11,294262.62,471.8784543
lstmdtfai,S,3,100,1,400,400,400,1,10000,16,293421.24,1422.84066
lstmdtfai,S,3,100,1,400,400,400,1,10000,16,289883.56,2541.351602
lstmdtfai,S,3,100,1,400,400,400,1,10000,10,289753.04,9498.469847
lstmdtfai,S,3,100,1,224,224,224,1,10000,5,58839.06,3351.898533
lstmdtfai,S,3,100,1,224,224,224,1,10000,6,54167.54,125.1407544
lstmdtfai,S,3,100,1,224,224,224,1,10000,6,54379.1,116.7695594
lstmdtfai,S,3,100,1,224,224,224,1,10000,5,54198.26,121.8884424
lstmdtfai,S,3,100,1,224,224,224,1,10000,5,57356.12,3677.367285
lstmdtfai,S,3,100,1,550,550,550,1,10000,12,1418747.5,20667.2769
lstmdtfai,S,3,100,1,550,550,550,1,10000,16,1074630.52,168173.4519
lstmdtfai,S,3,100,1,550,550,550,1,10000,14,1411289.28,2818.306066
lstmdtfai,S,3,100,1,550,550,550,1,10000,21,1241941.62,78657.24279
lstmdtfai,S,3,100,1,550,550,550,1,10000,16,1416097.7,37234.91305
lstmdtfai,S,3,100,1,64,64,64,1,16,1,5163.44,552.1746883
lstmdtfai,S,3,100,1,64,64,64,1,16,5,5316.36,27.77679607
lstmdtfai,S,3,100,1,64,64,64,1,16,2,5360.4,27.62173058
lstmdtfai,S,3,100,1,64,64,64,1,16,3,5207.1,41.45322665
lstmdtfai,S,3,100,1,64,64,64,1,16,1,5224.7,45.20586245
lstmdtfai,S,3,100,1,500,500,500,1,16,11,915026.4,3858.20507
lstmdtfai,S,3,100,1,500,500,500,1,16,14,916294.94,2602.937782
lstmdtfai,S,3,100,1,500,500,500,1,16,18,900598.76,61279.43866
lstmdtfai,S,3,100,1,500,500,500,1,16,19,901151.62,3353.150876
lstmdtfai,S,3,100,1,500,500,500,1,16,13,905650.16,3854.72889
lstmdtfai,S,3,100,1,1000,1000,1000,1,16,21,9006412.98,1564255.102
lstmdtfai,S,3,100,1,1000,1000,1000,1,16,29,10914971.5,3394454.96
lstmdtfai,S,3,100,1,1000,1000,1000,1,16,29,11313819.62,2520230.993
lstmdtfai,S,3,100,1,1000,1000,1000,1,16,29,13374496.08,2620604.57
lstmdtfai,S,3,100,1,1000,1000,1000,1,16,27,15573840.16,218849.7651
lstmdtfai,S,3,100,1,50,50,50,1,16,1,2785.1,424.2775153
lstmdtfai,S,3,100,1,50,50,50,1,16,2,2702.74,26.00908303
lstmdtfai,S,3,100,1,50,50,50,1,16,3,2693.72,23.50747966
lstmdtfai,S,3,100,1,50,50,50,1,16,1,2712.76,23.19703429
lstmdtfai,S,3,100,1,50,50,50,1,16,1,2691.48,29.70336008
lstmdtfai,S,3,100,1,288,288,288,1,16,6,114573.42,4437.273208
lstmdtfai,S,3,100,1,288,288,288,1,16,9,126197.12,4227.74184
lstmdtfai,S,3,100,1,288,288,288,1,16,6,114501.5,4117.671907
lstmdtfai,S,3,100,1,288,288,288,1,16,6,113713.96,136.0496909
lstmdtfai,S,3,100,1,288,288,288,1,16,20,113636.12,138.6185615
lstmdtfai,S,3,100,1,192,192,192,1,16,4,31074.38,1218.31247
lstmdtfai,S,3,100,1,192,192,192,1,16,4,31089.3,100.832584
lstmdtfai,S,3,100,1,192,192,192,1,16,6,32255.94,1945.124206
lstmdtfai,S,3,100,1,192,192,192,1,16,4,36829.94,70.13484441
lstmdtfai,S,3,100,1,192,192,192,1,16,4,36552.14,1100.852633
lstmdtfai,S,3,100,1,160,160,160,1,16,4,19542.7,548.1852698
lstmdtfai,S,3,100,1,160,160,160,1,16,4,20128.5,52.7637186
lstmdtfai,S,3,100,1,160,160,160,1,16,3,19510.62,39.92687816
lstmdtfai,S,3,100,1,160,160,160,1,16,3,19534.94,62.52660554
lstmdtfai,S,3,100,1,160,160,160,1,16,3,19607.78,60.86519202
lstmdtfai,S,3,100,1,350,350,350,1,16,7,219835.1,1520.452804
lstmdtfai,S,3,100,1,350,350,350,1,16,9,220665.3,306.2422734
lstmdtfai,S,3,100,1,350,350,350,1,16,8,200690.5,5158.988883
lstmdtfai,S,3,100,1,350,350,350,1,16,13,219748.2,374.0568941
lstmdtfai,S,3,100,1,350,350,350,1,16,8,218445.92,5128.462311
lstmdtfai,S,3,100,1,96,96,96,1,16,2,6194.56,529.5276068
lstmdtfai,S,3,100,1,96,96,96,1,16,2,6084.64,45.652058
lstmdtfai,S,3,100,1,96,96,96,1,16,4,5886.94,17.86662811
lstmdtfai,S,3,100,1,96,96,96,1,16,2,5895.8,33.67313469
lstmdtfai,S,3,100,1,96,96,96,1,16,3,5858.36,21.33237915
lstmdtfai,S,3,100,1,128,128,128,1,16,3,12646.72,569.0777465
lstmdtfai,S,3,100,1,128,128,128,1,16,3,12493.44,35.73970341
lstmdtfai,S,3,100,1,128,128,128,1,16,6,12569.64,48.05362005
lstmdtfai,S,3,100,1,128,128,128,1,16,3,12857.54,72.68870889
lstmdtfai,S,3,100,1,128,128,128,1,16,3,13179.28,47.26437982
lstmdtfai,S,3,100,1,150,150,150,1,16,3,19692.22,880.2183204
lstmdtfai,S,3,100,1,150,150,150,1,16,5,19593.58,168.4144994
lstmdtfai,S,3,100,1,150,150,150,1,16,3,19624.6,143.6025069
lstmdtfai,S,3,100,1,150,150,150,1,16,3,19553.16,49.46002831
lstmdtfai,S,3,100,1,150,150,150,1,16,3,19609.92,52.41138808
lstmdtfai,S,3,100,1,250,250,250,1,16,5,85921.66,414.7837321
lstmdtfai,S,3,100,1,250,250,250,1,16,6,85889.78,153.9293721
lstmdtfai,S,3,100,1,250,250,250,1,16,6,86150.18,416.8945521
lstmdtfai,S,3,100,1,250,250,250,1,16,7,85848.14,94.42499881
lstmdtfai,S,3,100,1,250,250,250,1,16,6,86026.6,122.4369225
lstmdtfai,S,3,100,1,300,300,300,1,16,6,139219.86,8591.868367
lstmdtfai,S,3,100,1,300,300,300,1,16,8,145492.5,119.9325227
lstmdtfai,S,3,100,1,300,300,300,1,16,7,125044.5,5243.385796
lstmdtfai,S,3,100,1,300,300,300,1,16,11,124001.58,153.9922193
lstmdtfai,S,3,100,1,300,300,300,1,16,10,123685.04,172.1344777
lstmdtfai,S,3,100,1,600,600,600,1,16,13,1918185.5,341699.5414
lstmdtfai,S,3,100,1,600,600,600,1,16,15,2070028.42,156718.6876
lstmdtfai,S,3,100,1,600,600,600,1,16,15,2029313.54,252338.2063
lstmdtfai,S,3,100,1,600,600,600,1,16,21,2127345.12,3370.952564
lstmdtfai,S,3,100,1,600,600,600,1,16,14,1248907.42,104164.551
lstmdtfai,S,3,100,1,800,800,800,1,16,17,4823615.36,1227415.464
lstmdtfai,S,3,100,1,800,800,800,1,16,21,4465860.82,802951.5407
lstmdtfai,S,3,100,1,800,800,800,1,16,18,5641628.62,1106251.746
lstmdtfai,S,3,100,1,800,800,800,1,16,23,6794400.66,632390.3798
lstmdtfai,S,3,100,1,800,800,800,1,16,19,7017992.16,407833.7498
lstmdtfai,S,3,100,1,200,200,200,1,16,5,40704.64,1681.648189
lstmdtfai,S,3,100,1,200,200,200,1,16,5,38352.4,1544.153736
lstmdtfai,S,3,100,1,200,200,200,1,16,7,36696.68,1359.872956
lstmdtfai,S,3,100,1,200,200,200,1,16,5,35937.4,91.92845044
lstmdtfai,S,3,100,1,200,200,200,1,16,5,35965.04,80.33553635
lstmdtfai,S,3,100,1,100,100,100,1,16,2,7672.26,568.9366155
lstmdtfai,S,3,100,1,100,100,100,1,16,3,7624.92,34.55768511
lstmdtfai,S,3,100,1,100,100,100,1,16,3,7663.64,33.68486901
lstmdtfai,S,3,100,1,100,100,100,1,16,2,7577.46,27.93077872
lstmdtfai,S,3,100,1,100,100,100,1,16,3,7671.08,54.78315069
lstmdtfai,S,3,100,1,450,450,450,1,16,10,421657.6,19102.71199
lstmdtfai,S,3,100,1,450,450,450,1,16,11,417407.86,875.3292411
lstmdtfai,S,3,100,1,450,450,450,1,16,13,412214.14,7855.804565
lstmdtfai,S,3,100,1,450,450,450,1,16,17,439987.58,1182.038292
lstmdtfai,S,3,100,1,450,450,450,1,16,12,422486.22,1321.592513
lstmdtfai,S,3,100,1,256,256,256,1,16,5,109213.94,697.5515582
lstmdtfai,S,3,100,1,256,256,256,1,16,7,109106.32,286.3825023
lstmdtfai,S,3,100,1,256,256,256,1,16,6,109602.48,309.2083595
lstmdtfai,S,3,100,1,256,256,256,1,16,7,108827.76,263.5381991
lstmdtfai,S,3,100,1,256,256,256,1,16,7,109839.16,191.9646176
lstmdtfai,S,3,100,1,400,400,400,1,16,9,268112.98,17278.67925
lstmdtfai,S,3,100,1,400,400,400,1,16,11,276260.84,508.1698283
lstmdtfai,S,3,100,1,400,400,400,1,16,16,276897.84,2039.564869
lstmdtfai,S,3,100,1,400,400,400,1,16,15,269504.46,436.1124722
lstmdtfai,S,3,100,1,400,400,400,1,16,11,269653.68,520.7315792
lstmdtfai,S,3,100,1,224,224,224,1,16,6,51498.72,373.5797125
lstmdtfai,S,3,100,1,224,224,224,1,16,6,51486.58,82.43836243
lstmdtfai,S,3,100,1,224,224,224,1,16,6,51286.66,229.05437
lstmdtfai,S,3,100,1,224,224,224,1,16,6,51412.04,83.18171915
lstmdtfai,S,3,100,1,224,224,224,1,16,5,51491.8,91.27847501
lstmdtfai,S,3,100,1,550,550,550,1,16,12,1357203.18,5265.837463
lstmdtfai,S,3,100,1,550,550,550,1,16,14,1191579.14,131570.358
lstmdtfai,S,3,100,1,550,550,550,1,16,13,1331718,90866.85098
lstmdtfai,S,3,100,1,550,550,550,1,16,21,1390936.96,66948.7611
lstmdtfai,S,3,100,1,550,550,550,1,16,15,1056526.46,198774.7409
lstmdtfai,S,3,100,1,64,64,64,1,64,1,6380.1,535.6050877
lstmdtfai,S,3,100,1,64,64,64,1,64,4,6384.32,73.35596499
lstmdtfai,S,3,100,1,64,64,64,1,64,5,6311.6,53.65295891
lstmdtfai,S,3,100,1,64,64,64,1,64,3,6280.96,64.97290512
lstmdtfai,S,3,100,1,64,64,64,1,64,4,6389.34,64.87052027
lstmdtfai,S,3,100,1,500,500,500,1,64,11,943595.26,29584.75189
lstmdtfai,S,3,100,1,500,500,500,1,64,13,930012.16,3398.683524
lstmdtfai,S,3,100,1,500,500,500,1,64,36,783437.82,112934.4272
lstmdtfai,S,3,100,1,500,500,500,1,64,18,920250.94,3447.793494
lstmdtfai,S,3,100,1,500,500,500,1,64,13,924752.54,2709.726955
lstmdtfai,S,3,100,1,1000,1000,1000,1,64,22,11957969.72,2268534.359
lstmdtfai,S,3,100,1,1000,1000,1000,1,64,30,14737385.06,2907094.883
lstmdtfai,S,3,100,1,1000,1000,1000,1,64,28,17546682.58,233295.9516
lstmdtfai,S,3,100,1,1000,1000,1000,1,64,30,17081413.24,1561445.501
lstmdtfai,S,3,100,1,1000,1000,1000,1,64,37,17621847.54,447423.8978
lstmdtfai,S,3,100,1,50,50,50,1,64,1,2533.86,218.1093313
lstmdtfai,S,3,100,1,50,50,50,1,64,3,2516.8,18.87008214
lstmdtfai,S,3,100,1,50,50,50,1,64,1,2499.74,18.76572407
lstmdtfai,S,3,100,1,50,50,50,1,64,3,2498.7,17.197965
lstmdtfai,S,3,100,1,50,50,50,1,64,1,2522.84,23.72876735
lstmdtfai,S,3,100,1,288,288,288,1,64,6,109216.38,4433.392574
lstmdtfai,S,3,100,1,288,288,288,1,64,23,121874.12,4612.832651
lstmdtfai,S,3,100,1,288,288,288,1,64,6,127806.6,7006.441502
lstmdtfai,S,3,100,1,288,288,288,1,64,17,108381.14,321.5593886
lstmdtfai,S,3,100,1,288,288,288,1,64,10,108457.18,291.6161648
lstmdtfai,S,3,100,1,192,192,192,1,64,4,31424.42,803.7633505
lstmdtfai,S,3,100,1,192,192,192,1,64,4,32841.64,123.292621
lstmdtfai,S,3,100,1,192,192,192,1,64,5,31699,95.37085509
lstmdtfai,S,3,100,1,192,192,192,1,64,4,31601.6,90.14388498
lstmdtfai,S,3,100,1,192,192,192,1,64,4,31611.84,256.1637258
lstmdtfai,S,3,100,1,160,160,160,1,64,4,28693.58,919.6147691
lstmdtfai,S,3,100,1,160,160,160,1,64,4,28529.6,91.35994746
lstmdtfai,S,3,100,1,160,160,160,1,64,3,28679.12,93.00723413
lstmdtfai,S,3,100,1,160,160,160,1,64,4,28709.9,102.5739246
lstmdtfai,S,3,100,1,160,160,160,1,64,4,28698.22,110.6795898
lstmdtfai,S,3,100,1,350,350,350,1,64,8,219122.02,1730.950288
lstmdtfai,S,3,100,1,350,350,350,1,64,9,217746.38,254.8946363
lstmdtfai,S,3,100,1,350,350,350,1,64,8,199022.12,4823.527596
lstmdtfai,S,3,100,1,350,350,350,1,64,14,197071.88,284.2208043
lstmdtfai,S,3,100,1,350,350,350,1,64,8,197873,308.6760762
lstmdtfai,S,3,100,1,96,96,96,1,64,2,9455.48,660.5337006
lstmdtfai,S,3,100,1,96,96,96,1,64,2,9487.68,104.4276668
lstmdtfai,S,3,100,1,96,96,96,1,64,3,9593.7,35.96345367
lstmdtfai,S,3,100,1,96,96,96,1,64,3,9703.64,91.79210424
lstmdtfai,S,3,100,1,96,96,96,1,64,3,9550.46,86.67691965
lstmdtfai,S,3,100,1,128,128,128,1,64,3,16333.82,831.6442194
lstmdtfai,S,3,100,1,128,128,128,1,64,3,15963.52,75.61328984
lstmdtfai,S,3,100,1,128,128,128,1,64,5,15946.78,86.57050075
lstmdtfai,S,3,100,1,128,128,128,1,64,3,16043.92,75.71944004
lstmdtfai,S,3,100,1,128,128,128,1,64,3,16051.48,74.74282307
lstmdtfai,S,3,100,1,150,150,150,1,64,3,20957.24,588.6844506
lstmdtfai,S,3,100,1,150,150,150,1,64,4,22195.62,57.99789307
lstmdtfai,S,3,100,1,150,150,150,1,64,4,23177.72,72.62782938
lstmdtfai,S,3,100,1,150,150,150,1,64,3,20872.72,27.27712595
lstmdtfai,S,3,100,1,150,150,150,1,64,4,20867.98,29.18457812
lstmdtfai,S,3,100,1,250,250,250,1,64,6,69156.8,417.8398736
lstmdtfai,S,3,100,1,250,250,250,1,64,7,69740.68,130.481637
lstmdtfai,S,3,100,1,250,250,250,1,64,6,69455.66,124.3705126
lstmdtfai,S,3,100,1,250,250,250,1,64,6,69687,124.4837339
lstmdtfai,S,3,100,1,250,250,250,1,64,6,69399.98,135.2787478
lstmdtfai,S,3,100,1,300,300,300,1,64,6,139986.82,834.217662
lstmdtfai,S,3,100,1,300,300,300,1,64,7,139195.52,162.1986732
lstmdtfai,S,3,100,1,300,300,300,1,64,7,118922.04,5465.023019
lstmdtfai,S,3,100,1,300,300,300,1,64,10,116617.68,497.5289113
lstmdtfai,S,3,100,1,300,300,300,1,64,11,117588.44,209.1381515
lstmdtfai,S,3,100,1,600,600,600,1,64,13,2271989.12,445686.2862
lstmdtfai,S,3,100,1,600,600,600,1,64,15,2472865.2,158344.3502
lstmdtfai,S,3,100,1,600,600,600,1,64,15,2455971.68,100982.1542
lstmdtfai,S,3,100,1,600,600,600,1,64,22,2189668.1,269464.4394
lstmdtfai,S,3,100,1,600,600,600,1,64,17,2241686.08,252266.6784
lstmdtfai,S,3,100,1,800,800,800,1,64,16,5869508.6,1073556.776
lstmdtfai,S,3,100,1,800,800,800,1,64,20,5289645.12,1861173.029
lstmdtfai,S,3,100,1,800,800,800,1,64,19,5288800.9,909065.7497
lstmdtfai,S,3,100,1,800,800,800,1,64,26,7980060.98,163650.8709
lstmdtfai,S,3,100,1,800,800,800,1,64,20,7980552.98,176498.5943
lstmdtfai,S,3,100,1,200,200,200,1,64,4,49234.5,444.4369584
lstmdtfai,S,3,100,1,200,200,200,1,64,5,49589.08,65.44825131
lstmdtfai,S,3,100,1,200,200,200,1,64,5,51677.52,2523.757114
lstmdtfai,S,3,100,1,200,200,200,1,64,5,49630.6,975.3560581
lstmdtfai,S,3,100,1,200,200,200,1,64,5,49180.74,79.58763974
lstmdtfai,S,3,100,1,100,100,100,1,64,2,9127.64,507.135081
lstmdtfai,S,3,100,1,100,100,100,1,64,2,9063.94,34.98937553
lstmdtfai,S,3,100,1,100,100,100,1,64,3,9073.26,31.86271175
lstmdtfai,S,3,100,1,100,100,100,1,64,2,9050.6,32.48753607
lstmdtfai,S,3,100,1,100,100,100,1,64,2,9063.42,33.76512402
lstmdtfai,S,3,100,1,450,450,450,1,64,10,543316.26,1996.680634
lstmdtfai,S,3,100,1,450,450,450,1,64,11,541635.54,928.1586763
lstmdtfai,S,3,100,1,450,450,450,1,64,11,544391.74,1292.440154
lstmdtfai,S,3,100,1,450,450,450,1,64,17,560007.28,572.403775
lstmdtfai,S,3,100,1,450,450,450,1,64,11,488866.22,15057.91599
lstmdtfai,S,3,100,1,256,256,256,1,64,5,83900.3,800.2745092
lstmdtfai,S,3,100,1,256,256,256,1,64,7,84121.2,164.9938181
lstmdtfai,S,3,100,1,256,256,256,1,64,7,84279.4,178.8513349
lstmdtfai,S,3,100,1,256,256,256,1,64,7,84197.74,200.6588956
lstmdtfai,S,3,100,1,256,256,256,1,64,6,84355.84,264.1298438
lstmdtfai,S,3,100,1,400,400,400,1,64,9,313832.22,1819.792365
lstmdtfai,S,3,100,1,400,400,400,1,64,10,302359.36,606.6964895
lstmdtfai,S,3,100,1,400,400,400,1,64,14,302299.1,1884.687584
lstmdtfai,S,3,100,1,400,400,400,1,64,15,312408.1,4540.290547
lstmdtfai,S,3,100,1,400,400,400,1,64,10,295474.48,4734.106143
lstmdtfai,S,3,100,1,224,224,224,1,64,5,56563.72,2469.296183
lstmdtfai,S,3,100,1,224,224,224,1,64,6,57546.42,2684.141472
lstmdtfai,S,3,100,1,224,224,224,1,64,6,55825.02,115.9674937
lstmdtfai,S,3,100,1,224,224,224,1,64,5,56083.44,103.4155037
lstmdtfai,S,3,100,1,224,224,224,1,64,5,58779.7,3239.490042
lstmdtfai,S,3,100,1,550,550,550,1,64,13,1411490.14,29057.54059
lstmdtfai,S,3,100,1,550,550,550,1,64,14,821199.38,105231.1605
lstmdtfai,S,3,100,1,550,550,550,1,64,14,1266845.34,174534.7033
lstmdtfai,S,3,100,1,550,550,550,1,64,20,1400980.94,3356.828083
lstmdtfai,S,3,100,1,550,550,550,1,64,17,1248014.48,136222.161
lstmdtfai,S,3,100,1,64,64,64,1,32,1,4242.46,262.2133643
lstmdtfai,S,3,100,1,64,64,64,1,32,2,4235.8,25.02798434
lstmdtfai,S,3,100,1,64,64,64,1,32,2,4241.6,27.2609611
lstmdtfai,S,3,100,1,64,64,64,1,32,3,4249.4,33.58571125
lstmdtfai,S,3,100,1,64,64,64,1,32,3,4252.26,33.23119619
lstmdtfai,S,3,100,1,500,500,500,1,32,12,918867.9,17051.88997
lstmdtfai,S,3,100,1,500,500,500,1,32,13,920036.16,17594.27154
lstmdtfai,S,3,100,1,500,500,500,1,32,18,824401.14,78738.57209
lstmdtfai,S,3,100,1,500,500,500,1,32,19,907602.98,17678.05986
lstmdtfai,S,3,100,1,500,500,500,1,32,13,905650.14,26695.50848
lstmdtfai,S,3,100,1,1000,1000,1000,1,32,51,10522117.06,1812849.193
lstmdtfai,S,3,100,1,1000,1000,1000,1,32,30,13663273.2,2690376.006
lstmdtfai,S,3,100,1,1000,1000,1000,1,32,28,16463130.66,134340.6536
lstmdtfai,S,3,100,1,1000,1000,1000,1,32,29,13188908.86,2044060.527
lstmdtfai,S,3,100,1,1000,1000,1000,1,32,29,10142054.04,1505529.92
lstmdtfai,S,3,100,1,50,50,50,1,32,1,2643.58,488.6467063
lstmdtfai,S,3,100,1,50,50,50,1,32,4,2590.78,21.81677336
lstmdtfai,S,3,100,1,50,50,50,1,32,2,2548.16,22.39942856
lstmdtfai,S,3,100,1,50,50,50,1,32,2,2538.16,19.8276171
lstmdtfai,S,3,100,1,50,50,50,1,32,2,2579.26,13.84746908
lstmdtfai,S,3,100,1,288,288,288,1,32,6,95848.78,4303.927217
lstmdtfai,S,3,100,1,288,288,288,1,32,9,107878.36,4279.315374
